video_id,video_type,ideology_score,populism_score
1Jyph_AeZss,Standard,-1.0,-1.0
lbwaB-Dms_8,Reaction,7.5,8.5
wf07cz9_9hY,Reaction,6.5,8.5
QFSO7g_WZlE,Standard,-1.0,-1.0
JSuXtJqVOic,Reaction,9.0,9.0
us3BrPoDSCo,Standard,7.5,7.5
4SVSwT3W0TA,Standard,8.5,8.5
BJc7Q7WbDf4,Standard,8.5,9.0
WhdqBYR0Qv4,Reaction,8.0,8.5
UebyvSJFtTQ,Standard,8.5,9.0
tvCO5YYZ6sw,Standard,9.0,9.5
Z3OT6uiWzR0,Standard,-1.0,-1.0
95nEyZuVGZM,Standard,3.5,0.0
iFerrtNdDO0,Standard,3.5,9.0
r29hlGvckzw,Standard,7.5,6.5
4hIjghCvS4c,Standard,7.5,8.0
ou7ihODA4e0,Standard,8.5,8.5
nWmT3zv5lP8,Standard,7.5,7.5
7ZZVZD2qEfI,Standard,5.0,9.0
3C_u0CsrMSQ,Standard,5.0,2.0
yAKvo8h1q_U,Reaction,7.0,8.5
ra68vR4P9eQ,Standard,7.5,6.5
HDF3Z0zpgFk,Standard,7.5,9.5
rbK44wtz1Ss,Standard,8.5,9.5
zF_2B_SQE50,Reaction,3.5,6.5
Ps0YxJawwps,Standard,-1.0,-1.0
NXd0wEnzZxI,Reaction,7.5,6.0
qIbif2EwVY8,Reaction,5.0,9.0
hXmyr_jd3tg,Reaction,6.5,8.5
4GddOwwyK5w,Standard,8.0,8.5
NebVzhlo3iE,Standard,7.5,9.5
U4mG3FKj9WU,Standard,-1.0,-1.0
04ZBZd5MGrU,Reaction,9.5,9.5
CJThymrl9eU,Reaction,-1.0,-1.0
b862R5WFxA8,Standard,7.0,8.5
ECVGNTGL9A8,Standard,-1.0,-1.0
huNtsXsupeM,Standard,8.0,9.0
LbxAt7vT464,Reaction,8.5,9.0
7zetHHfHFIA,Standard,-1.0,-1.0
cMhdP0YnzxU,Reaction,7.0,8.0
rT0UyZE2Tyk,Standard,-1.0,0.0
BkPbqYT9O6o,Standard,7.5,8.5
Ev-OLixP7Iw,Standard,7.5,8.5
waP8qXJrVOY,Standard,7.5,6.5
KjXPeBbPgUE,Reaction,7.5,8.5
erv2nupP_YA,Standard,7.5,8.5
1EWfVDXOaC4,Standard,-1.0,-1.0
PcyNo3lUfkM,Standard,-1.0,-1.0
gTFZmNRaZOw,Reaction,8.5,9.0
dFnEMCNWQ_o,Standard,-1.0,-1.0
KqvI3ylwn04,Standard,6.5,8.5
-K941v3fTS4,Standard,-1.0,9.0
EkASbwLno48,Standard,7.0,7.5
VAr8DOszoi0,Standard,3.5,0.0
h5-OVmI4Zqc,Standard,5.5,0.0
UVGIjXOSIhc,Standard,2.5,7.5
KQsBD98Nb94,Reaction,-1.0,-1.0
a-Ipun8zE_Y,Standard,-1.0,6.5
ObW4Uyq0Cm0,Standard,6.0,0.0
TFTilmyC96g,Standard,7.5,3.5
_tfITZtdvyY,Standard,1.5,7.5
_-6tF4GNdTs,Standard,-1.0,-1.0
c-eDfgUQWYo,Standard,8.5,9.5
I16qKVUfMpY,Reaction,-1.0,-1.0
dyT4ZB0WgRY,Standard,2.5,8.5
2j2OAExlUnw,Standard,7.5,9.0
AY1h1asIQs8,Standard,9.0,9.0
sXDBXPq_PSo,Standard,7.5,9.0
OYrwePW43vM,Standard,7.5,0.0
t2xwfUCSVIo,Reaction,8.0,8.5
MDmZ9X3bxT8,Reaction,-1.0,6.0
O6OucLbsDQw,Reaction,6.5,7.5
UvLZv6RuFfw,Standard,7.0,0.0
G5gshNi8C0w,Standard,-1.0,-1.0
zHchvyJGu5E,Standard,-1.0,-1.0
b0vqY0wKF7U,Standard,5.5,0.0
8X4jhqQtP8g,Standard,-1.0,-1.0
w8RzcppcjPA,Standard,5.0,0.0
klAeWuJix5w,Reaction,9.5,9.5
-lqAOoknm3g,Standard,-1.0,-1.0
ct6C0m6t7RM,Standard,2.5,4.0
pfws5eg1gcM,Standard,7.5,5.5
rrQ-fWsCmyY,Standard,7.5,7.5
2CyINLWejs8,Standard,-1.0,-1.0
EeD37Z07Re8,Standard,8.5,9.5
yl5dxIwZ52w,Standard,5.0,7.5
Zris8IUEJfI,Standard,-1.0,-1.0
15uHhoMAemc,Standard,5.0,7.5
NbWbaT0F-Gk,Standard,6.0,9.0
xdNxoVrHUOI,Standard,7.5,6.5
2B53x5XkMQc,Standard,-1.0,-1.0
43bQDlHZVfg,Standard,9.5,9.5
WPgDcIYoLRs,Standard,-1.0,-1.0
WYeGdkhYaS4,Standard,-1.0,-1.0
AO2hZ-JilOk,Standard,9.0,9.0
VPt-uFEvB1w,Standard,-1.0,-1.0
0WO3IZHjGv8,Standard,6.5,7.0
JE6eyXncLHE,Reaction,9.0,9.0
7vM3fa6kSQU,Reaction,-1.0,-1.0
RmBV5WJ3V18,Reaction,7.5,8.5
_xstg96w_2g,Standard,7.5,8.5
xYOUTAFe1e8,Standard,-1.0,-1.0
Ifiw328D6UQ,Reaction,8.5,9.5
wD7wvQ7trRA,Standard,8.5,8.5
