title,confidence_score,politics_classification,video_id,channel_id,published_at,time_delta
Chinas wachsender Einfluss in der EU - und welche Rolle Ungarn dabei spielt,0.8797679543495178,1,IB-U9wzBjcg,UCeqKIgPQfNInOswGRWt48kQ,2023-07-30 09:00:13+00:00,-3
Zoff um Ukraine-Beitritt: Militärexperte Gressel zu NATO-Gipfel | ZDFheute live,0.922987163066864,1,MHTyDPJrjrY,UCeqKIgPQfNInOswGRWt48kQ,2023-07-11 18:16:24+00:00,-3
Russland-Afrika-Gipfel: Welche Interessen verfolgt Putin? | Morgenmagazin,0.8942365646362305,1,LfmVbwWhld8,UCeqKIgPQfNInOswGRWt48kQ,2023-07-27 08:27:35+00:00,-3
"Frauen, Fußball, Freiheit: Bolzen im Pariser Brennpunkt | auslandsjournal",0.912162721157074,1,2KVlbWfXWOk,UCeqKIgPQfNInOswGRWt48kQ,2023-07-20 13:36:35+00:00,-3
"heute journal 18.07.23 Hitze in Europa, Zukunft der Windenergie, Frei zum Asylrecht (english)",0.918699324131012,1,3SfLKM6h9ws,UCeqKIgPQfNInOswGRWt48kQ,2023-07-18 21:45:18+00:00,-3
Ukrainischer Verteidigungsberater zu Gegenoffensive und NATO-Beitritt | ZDFheute live,0.9839555025100708,1,KNg9w975Djc,UCeqKIgPQfNInOswGRWt48kQ,2023-07-10 18:38:53+00:00,-3
Proteste in Frankreich - warum die Straßen wieder brennen | auslandsjournal,0.961767852306366,1,ScW_hDhN3P4,UCeqKIgPQfNInOswGRWt48kQ,2023-07-11 16:19:54+00:00,-3
"Habeck zum Heizungsgesetz: Stopp ""kein Beinbruch"" | Markus Lanz vom 06. Juli 2023",0.9562885761260986,1,f44emL6s1J0,UCeqKIgPQfNInOswGRWt48kQ,2023-07-07 08:10:56+00:00,-3
"Nato-Gipfel: Erdogan, Schweden und Streubomben | Markus Lanz vom 11. Juli 2023",0.9417613744735718,1,cDzwJo-giKg,UCeqKIgPQfNInOswGRWt48kQ,2023-07-12 06:31:17+00:00,-3
Umstrittene AfD-Aussage: Merz unter massiver Kritik | Morgenmagazin,0.7446563243865967,1,LZ6Ms_zp3Vo,UCeqKIgPQfNInOswGRWt48kQ,2023-07-24 07:56:33+00:00,-3
Ex-Innenminister attackiert Fans von Alice Weidel | Markus Lanz vom 19. Juli 2023,0.9409832954406738,1,DLnyIVIjtmk,UCeqKIgPQfNInOswGRWt48kQ,2023-07-20 06:38:13+00:00,-3
"heute journal vom 22.07.2023 G20-Treffen, CSD in Berlin, Getreidedeal Russland (english)",0.5954924821853638,1,lqQkvDUA12w,UCeqKIgPQfNInOswGRWt48kQ,2023-07-23 04:42:24+00:00,-3
Wie der Krieg die Ukraine zerstört: Kritische Infrastruktur unter Beschuss | planet e,0.5843897461891174,1,dsLmak981TE,UCeqKIgPQfNInOswGRWt48kQ,2023-08-03 15:01:00+00:00,-3
Der Weg zum Wagner-Aufstand: Wie angeschlagen ist Putin in Russland? | ZDFzeit,0.9702681303024292,1,-Z2oHHDvaLI,UCeqKIgPQfNInOswGRWt48kQ,2023-07-16 09:00:00+00:00,-3
Hitzesommer in Deutschland - wen trifft es am meisten? | Länderspiegel,0.7440989017486572,1,rXGyl8n9vf8,UCeqKIgPQfNInOswGRWt48kQ,2023-07-18 14:00:28+00:00,-3
US-Streumunition für die Ukraine: Wie sie den Krieg verändern könnte | ZDFheute live,0.971238374710083,1,8---5xHsam0,UCeqKIgPQfNInOswGRWt48kQ,2023-07-07 18:21:01+00:00,-3
Nach Randale: Wie Berlin für mehr Sicherheit in Freibädern sorgen will | Morgenmagazin,0.6529056429862976,1,YoWjZ11ig_w,UCeqKIgPQfNInOswGRWt48kQ,2023-07-13 09:21:03+00:00,-3
SPD-Chef ärgert sich über Grüne und FDP | Markus Lanz vom 22. August 2023,0.9802619814872742,1,T5zttyzcCSw,UCeqKIgPQfNInOswGRWt48kQ,2023-08-23 07:00:11+00:00,-2
Brics statt G7: Wie sich eine Weltmacht gegen den Westen formt | ZDFheute live,0.96109801530838,1,PdVm44lvYwU,UCeqKIgPQfNInOswGRWt48kQ,2023-08-22 18:01:14+00:00,-2
"Pannen-Flieger der Bundesregierung: Luftfahrtexperte erklärt, was falsch läuft | ZDFheute live",0.930078148841858,1,YC5P7z5nj4E,UCeqKIgPQfNInOswGRWt48kQ,2023-08-15 18:05:42+00:00,-2
Fall Aiwanger: So hat Bayerns Regierungschef Söder entschieden,0.9870296120643616,1,JlMBmsrKHTY,UCeqKIgPQfNInOswGRWt48kQ,2023-09-03 09:11:02+00:00,-2
AKW-Debatte: Gehen die Ampel-Streitereien wieder von vorne los? | Markus Lanz vom 05. September 2023,0.8575892448425293,1,p1oVC2CteUo,UCeqKIgPQfNInOswGRWt48kQ,2023-09-06 06:45:02+00:00,-2
Integration am Limit? Immer mehr Flüchtlinge in Bayern | Länderspiegel,0.5912513136863708,1,GbAY5kHiZMo,UCeqKIgPQfNInOswGRWt48kQ,2023-08-27 13:00:13+00:00,-2
Scholz vs. Merz bei Generaldebatte im Bundestag Live,0.9908743500709534,1,gUS3HsNdJZU,UCeqKIgPQfNInOswGRWt48kQ,2023-09-06 09:29:39+00:00,-2
"heute journal vom 16.08.23 Cannabis-Teillegalisierung, Ampel-Streit, Lambsdorff in Moskau (english)",0.7369688749313354,1,rMK94cDD204,UCeqKIgPQfNInOswGRWt48kQ,2023-08-16 21:51:41+00:00,-2
Wagner-Chef Prigoschin soll tot sein: Wie geschwächt ist Russland? | ZDFheute live,0.7926649451255798,1,QNfu9ecxX0g,UCeqKIgPQfNInOswGRWt48kQ,2023-08-24 18:10:32+00:00,-2
Bundeswehr weiterhin unterfinanziert? Spahn zum Ampel-Haushalt | morgenmagazin,0.7160201072692871,1,ox7Ef0MqYZM,UCeqKIgPQfNInOswGRWt48kQ,2023-09-06 11:01:00+00:00,-2
"Wirtschaftskrise: Scheitern Scholz, Habeck und Lindner mit ihren Plänen? | ZDFheute live",0.50048828125,1,nMJewBjXRRA,UCeqKIgPQfNInOswGRWt48kQ,2023-08-30 11:25:22+00:00,-2
Innenministerin Faeser will Clan-Angehörige leichter abschieben – Geht das? | ZDFheute live,0.9520642161369324,1,H4Ffy0b9K-0,UCeqKIgPQfNInOswGRWt48kQ,2023-08-07 18:03:04+00:00,-2
"heute journal vom 12.08.2023 Notstand Kinderkliniken, Hunter Biden, Ortskräfte Afghanistan (english)",0.936095416545868,1,NH4hwYkqhSE,UCeqKIgPQfNInOswGRWt48kQ,2023-08-12 21:39:12+00:00,-2
Streit um Taurus-Marschflugkörper für die Ukraine | ZDF-Morgenmagazin,0.9580203890800476,1,T_BLePc5V4Y,UCeqKIgPQfNInOswGRWt48kQ,2023-08-11 12:30:14+00:00,-2
Eröffnung der IAA München - Innovation und Protest | Morgenmagazin,0.5765419602394104,1,lnYDlVkygoM,UCeqKIgPQfNInOswGRWt48kQ,2023-09-05 12:30:28+00:00,-2
Gegenoffensive vor Durchbruch? Oberst Reisner analysiert die ukrainische Strategie | ZDFheute live,0.9779887199401855,1,JZV8bHryOw8,UCeqKIgPQfNInOswGRWt48kQ,2023-08-25 18:06:10+00:00,-2
"Vizekanzler Habeck ärgert sich über Ampel-Zoff: ""Versauen es uns permanent selbst"" | heute journal",0.9537941813468932,1,t5IHc5HaF3w,UCeqKIgPQfNInOswGRWt48kQ,2023-08-24 11:20:01+00:00,-2
"""Haben es mit Überzeugungstätern zu tun"": Kiesewetter über möglichen Russland-Spion | ZDFheute live",0.610061526298523,1,lBtd9ELdkh4,UCeqKIgPQfNInOswGRWt48kQ,2023-08-10 14:47:46+00:00,-2
Mafiastaat Russland? Das System Putin und die toten Oligarchen | auslandsjournal,0.7102265357971191,1,z-tv9VuyJPo,UCeqKIgPQfNInOswGRWt48kQ,2023-09-03 11:00:42+00:00,-2
"Russland, Nato und die EU: Die Grenzen zu Russland verschärfen sich | auslandsjournal",0.8370879888534546,1,jcNJHdv_eZ8,UCeqKIgPQfNInOswGRWt48kQ,2023-08-12 09:00:35+00:00,-2
Wagenknecht stellt mögliches Partei-Programm vor | Markus Lanz vom 19. September 2023,0.9985364079475404,1,vuC90bz2itY,UCeqKIgPQfNInOswGRWt48kQ,2023-09-20 08:16:36+00:00,-1
“Einigkeit nach G20?” Gipfeltalk in Indien | auslandsjournal,0.8951107859611511,1,MUISER8V9kU,UCeqKIgPQfNInOswGRWt48kQ,2023-09-11 07:24:29+00:00,-1
Die Kneipenwahl in Hessen - Der Wahlcheck mit Eva Schulz,0.99318265914917,1,zloEeQ70c9Y,UCeqKIgPQfNInOswGRWt48kQ,2023-09-25 14:00:52+00:00,-1
Die Kneipenwahl in Bayern - Der Wahlcheck mit Eva Schulz,0.9925103783607484,1,YC4bk4NC94Q,UCeqKIgPQfNInOswGRWt48kQ,2023-09-26 14:00:21+00:00,-1
Was erklärt den Aiwanger-Rausch? | Inside PolitiX,0.9865846633911132,1,uB6WNpco8oY,UCeqKIgPQfNInOswGRWt48kQ,2023-09-23 09:00:40+00:00,-1
Die Grünen und die Migrationsdebatte: Wo liegen die roten Linien? | Berlin direkt,0.98873370885849,1,2_R5pYisdxo,UCeqKIgPQfNInOswGRWt48kQ,2023-10-02 11:00:02+00:00,-1
Warum die AfD in Thüringen und Sachsen so stark ist | Markus Lanz vom 4. Oktober 2023,0.6321622133255005,1,KnrwGgpHB00,UCeqKIgPQfNInOswGRWt48kQ,2023-10-05 07:41:02+00:00,-1
Krieg im Nachbarland: So läuft der Wahlkampf in Polen | auslandsjournal,0.9976540207862854,1,csudBF0sXPQ,UCeqKIgPQfNInOswGRWt48kQ,2023-09-22 15:30:12+00:00,-1
Rolling Stones denken nicht ans Aufhören: Gehen sie bald wieder auf Tour? Exklusives ZDF-Interview,0.8680177927017212,1,v-c97oB7Ka8,UCeqKIgPQfNInOswGRWt48kQ,2023-09-29 10:14:02+00:00,-1
"heute journal 30.09.23 Merz zu Asyl-Äußerungen, Bürgerentscheid Greifswald, Bergmann-Hymne (english)",0.9583871364593506,1,b5q9iUm6B8Q,UCeqKIgPQfNInOswGRWt48kQ,2023-10-01 04:56:30+00:00,-1
Live: Von der Leyen zur Lage der EU,0.9980543851852416,1,4ZqwTHB7mYk,UCeqKIgPQfNInOswGRWt48kQ,2023-09-13 08:19:08+00:00,-1
"Zu viele Flüchtlinge? Schäuble, Gabriel und Beck über heikle Migrations-Fragen | Berlin direkt",0.6480209827423096,1,E2xP4B9UsW8,UCeqKIgPQfNInOswGRWt48kQ,2023-09-17 18:38:13+00:00,-1
"Sozialstaat in der Kritik: Kühnert wirft Merz ""Lüge"" vor | Markus Lanz vom 06. September 2023",0.9641867876052856,1,xmjNY_AdrI8,UCeqKIgPQfNInOswGRWt48kQ,2023-09-07 08:30:29+00:00,-1
Fehlende Trassen - Warum Strom im Norden oft teurer ist | wiso,0.7676898241043091,1,aMxvn5CrIL8,UCeqKIgPQfNInOswGRWt48kQ,2023-09-11 15:00:00+00:00,-1
"Klitschko über den Krieg: ""Man kriegt das nie aus dem Kopf"" | Markus Lanz vom 26.09.2023",0.9536433815956116,1,nUkYywcZhgg,UCeqKIgPQfNInOswGRWt48kQ,2023-09-27 06:30:28+00:00,-1
"Sieg für Ukraine nur Wunschdenken, Herr Ramms? Ex-Nato-General im Interview | ZDFheute live",0.5640384554862976,1,F9fVsZm5wkI,UCeqKIgPQfNInOswGRWt48kQ,2023-09-09 11:00:20+00:00,-1
Gregor Gysi hält eine Wagenknecht-Partei für falsch | Markus Lanz vom 28. September 2023,0.6207365989685059,1,csEbASB4wB4,UCeqKIgPQfNInOswGRWt48kQ,2023-09-29 07:30:10+00:00,-1
"""Migration spürbar reduzieren"": Bundestag debattiert über Migrations-Pakt  | Live",0.9886024594306946,1,tQnWQjkXyCc,UCeqKIgPQfNInOswGRWt48kQ,2023-09-22 10:05:43+00:00,-1
"Belastungsgrenze, Schleusergeschäfte: Was wirklich hilft | Markus Lanz vom 03. Oktober 2023",0.5860491394996643,1,qgCN4_H0cgU,UCeqKIgPQfNInOswGRWt48kQ,2023-10-04 07:00:09+00:00,-1
Wie sicher ist die Unterstützung für die Ukraine? | Oberst a.D. Richter bei ZDFheute live,0.822474479675293,1,EOjTlACXK4w,UCeqKIgPQfNInOswGRWt48kQ,2023-10-02 18:08:25+00:00,-1
"Privatjets, Yachten, Kaviar:  wie ein luxuriöser Lebensstil das Klima zerstört | STRG_F",0.0928933024406433,0,MbJOQsK42iE,UCfa7jJFYnn3P5LdJXsFkrjw,2023-07-11 15:13:32+00:00,-3
"Der ""Healy"": Multi-Level-Marketing trifft auf Esoterik | STRG_F",0.0004407629312481,0,EzAcgtPdb_I,UCfa7jJFYnn3P5LdJXsFkrjw,2023-08-22 15:00:10+00:00,-2
Übergriffe und Nazi-Merch: Was geht beim Metal? | STRG_F,0.0301003381609916,0,WY8MXiHbIAk,UCfa7jJFYnn3P5LdJXsFkrjw,2023-08-29 16:00:21+00:00,-2
Handys geschmuggelt: Wie Gefangene zu TikTok-Stars werden | STRG_F,0.1170664951205253,0,vi-v28XHelQ,UCfa7jJFYnn3P5LdJXsFkrjw,2023-09-05 15:00:50+00:00,-2
Fentanyl-Krise: Wie konnte es in den USA so eskalieren? | STRG_F,0.5539879202842712,1,1905t9pCsUY,UCfa7jJFYnn3P5LdJXsFkrjw,2023-10-03 15:00:02+00:00,-1
Inside “ChampLife”: So drängen sie Frauen auf OnlyFans | STRG_F,0.0581048689782619,0,x6_5JQ4yLbg,UCfa7jJFYnn3P5LdJXsFkrjw,2023-09-12 15:00:48+00:00,-1
Metal-Film: Wir reagieren auf Vorwürfe | STRG_F,0.0405312478542327,0,4Turt1bFBgg,UCfa7jJFYnn3P5LdJXsFkrjw,2023-09-26 15:45:00+00:00,-1
"Rammstein im Fokus – Vorwürfe, Vorverurteilung & Unschuldsvermutung | ZAPP | NDR",0.0066669317893683,0,ZfUCuk4fWoU,UCg1-w2x7jwdQ8-3pM9aUQ6g,2023-07-12 15:10:58+00:00,-3
"Louisa Dellert, Aljosha, Franzi: Mit Aktivismus in den Burnout? | ZAPP | NDR",0.9761064052581788,1,-LsrZ2IiusI,UCg1-w2x7jwdQ8-3pM9aUQ6g,2023-08-30 15:33:14+00:00,-2
"Weidel, Söder, Merz: Die Populismus-Falle enthüllt | ZAPP | NDR",0.99348646402359,1,tn5AJlV7pcY,UCg1-w2x7jwdQ8-3pM9aUQ6g,2023-10-04 14:54:14+00:00,-1
Der Fall Nord Stream: Wird die Aufklärung blockiert? | ZAPP | NDR,0.0897333994507789,0,fqeshYMR-Hk,UCg1-w2x7jwdQ8-3pM9aUQ6g,2023-09-26 14:35:20+00:00,-1
Klimafakten unerwünscht: Warum Wettermoderatoren attackiert werden | ZAPP | NDR,0.0023231625091284,0,6pk3UE_Ttms,UCg1-w2x7jwdQ8-3pM9aUQ6g,2023-09-21 16:01:55+00:00,-1
AfD mit neuem Rekordwert bei Umfrage - Vorsprung von Union schmilzt dahin,0.9200385808944702,1,VGlUHXc-DRE,UCgAPgHNmQSG_ySHRiOVeF4Q,2023-08-01 13:00:33+00:00,-3
Deutschland kann sich Verliebtheit in grüne Ideologien nicht mehr leisten,0.851952850818634,1,bqWZ7oQe6kI,UCgAPgHNmQSG_ySHRiOVeF4Q,2023-07-28 16:30:06+00:00,-3
"Krankenhausreform, Fett-Weg-Spritze und sinkende Supermarkt Preise - das müssen Sie wissen!",0.9501802921295166,1,t1MhnSK8uds,UCgAPgHNmQSG_ySHRiOVeF4Q,2023-07-20 13:30:22+00:00,-3
CDU-Mann Hans zweifelt an Merz' Eignung als Kanzler,0.9766469597816468,1,rmRvSn4oYnA,UCgAPgHNmQSG_ySHRiOVeF4Q,2023-07-25 11:30:30+00:00,-3
"Deutschland-Ticket, Bankbetrug und Heizöl-Hammer - was Sie jetzt wissen müssen",0.845815122127533,1,BgERfmc_7pU,UCgAPgHNmQSG_ySHRiOVeF4Q,2023-08-04 00:14:34+00:00,-3
Plötzlich schlägt Grünen-Spitze auch von Freunden Verachtung entgegen,0.6996650099754333,1,T1fPo6ZPx-o,UCgAPgHNmQSG_ySHRiOVeF4Q,2023-07-11 10:00:24+00:00,-3
In Russland droht nächste große Mobilisierungswelle - Putin will ukrainisches Getreide ersetzen,0.9668045043945312,1,v5JLfqnbAp0,UCgAPgHNmQSG_ySHRiOVeF4Q,2023-07-24 11:00:49+00:00,-3
Plötzlich stürmen Klima-Kleber bei DTM-Rennen auf die Fahrbahn,0.6220002174377441,1,UVJV0AytGHc,UCgAPgHNmQSG_ySHRiOVeF4Q,2023-07-09 14:00:15+00:00,-3
Grüne werden durch Bevormundung wieder zur Nischenpartei,0.6569884419441223,1,0GlEatQH9sk,UCgAPgHNmQSG_ySHRiOVeF4Q,2023-07-22 07:00:00+00:00,-3
Noch nie waren die Deutschen so unzufrieden mit der Ampel wie jetzt,0.5316956639289856,1,RVIf3B4M3tM,UCgAPgHNmQSG_ySHRiOVeF4Q,2023-07-09 07:30:10+00:00,-3
„Dreisteste Lohnerhöhung des Jahres“: Opposition tobt wegen Inflationsprämie für Minister,0.9967013597488404,1,vtJ_4fCHhg8,UCgAPgHNmQSG_ySHRiOVeF4Q,2023-07-13 17:00:39+00:00,-3
Für die Ampel kann der neue Bürgerrat schnell zur Falle werden,0.9709746837615968,1,lqPtsR7SyAE,UCgAPgHNmQSG_ySHRiOVeF4Q,2023-07-21 17:00:35+00:00,-3
Eine Forderung der AfD findet Zustimmung bei den Deutschen,0.9171543717384338,1,pxcuTzLs7CU,UCgAPgHNmQSG_ySHRiOVeF4Q,2023-07-28 13:30:20+00:00,-3
Staat zahlt Hunderttausenden arbeitsfähigen Flüchtlingen Bürgergeld - 436 Millionen Euro im Monat,0.6141626238822937,1,LbvVbJzr9EE,UCgAPgHNmQSG_ySHRiOVeF4Q,2023-08-02 13:30:14+00:00,-3
"Polizist zieht Raser aus dem Verkehr und kann nicht glauben, wer am Steuer sitzt",0.7836574912071228,1,VX1I2nIBFWA,UCgAPgHNmQSG_ySHRiOVeF4Q,2023-08-06 07:00:10+00:00,-3
"Eis-Schleck-Debatte: „Die Straße hier ist voller Araber, die jeden Tag ihr Eis genießen“",0.9767802357673644,1,2Ah8Ajr5qCo,UCgAPgHNmQSG_ySHRiOVeF4Q,2023-07-20 14:30:02+00:00,-3
Drei Viertel der Menschen unzufrieden mit Bundesregierung,0.9324763417243958,1,j9_VzHDp8QE,UCgAPgHNmQSG_ySHRiOVeF4Q,2023-07-11 14:00:25+00:00,-3
Wagenknecht-Partei wäre in Thüringen direkt stärkste Kraft - AfD zeigt Interesse,0.9519861340522766,1,2KzgsyNHfcg,UCgAPgHNmQSG_ySHRiOVeF4Q,2023-07-13 16:00:03+00:00,-3
FDP-General sieht Schuld für AfD-Aufschwung bei Angela Merkel,0.9578359127044678,1,QrG0xjC0nZk,UCgAPgHNmQSG_ySHRiOVeF4Q,2023-07-10 06:00:15+00:00,-3
AfD-Wähler hält Union für unwählbar: „Die sind zu weit nach links gegangen“,0.7077078223228455,1,LN34bxpGm1Q,UCgAPgHNmQSG_ySHRiOVeF4Q,2023-07-12 14:00:11+00:00,-3
"Mehr Beschäftigung, höhere Löhne: Top-Ökonom zeigt Wege aus dem Renten-Drama",0.6437773704528809,1,iUQjJtDzJ50,UCgAPgHNmQSG_ySHRiOVeF4Q,2023-08-30 14:00:26+00:00,-2
SPD fordert „bundesweiten Mietenstopp“ - nächster Ampel-Zoff droht,0.975923478603363,1,C3BCPLsQcJw,UCgAPgHNmQSG_ySHRiOVeF4Q,2023-08-27 10:30:06+00:00,-2
Aiwanger erhebt schwere Vorwürfe - Journalistenverband reagiert,0.9601000547409058,1,dsQT5Llj_xA,UCgAPgHNmQSG_ySHRiOVeF4Q,2023-09-01 14:45:02+00:00,-2
"Preishammer bei Strom und Gas droht vielen Haushalten, wenn Sie nicht sofort handeln",0.7538292407989502,1,f4LsPnWNa3g,UCgAPgHNmQSG_ySHRiOVeF4Q,2023-08-29 12:52:38+00:00,-2
Drei Abgeordnete verdienen Millionen im Jahr – der Bundeskanzler gehört nicht dazu,0.8358858227729797,1,eTstOq3-WMM,UCgAPgHNmQSG_ySHRiOVeF4Q,2023-08-07 17:15:02+00:00,-2
Unzufriedenheit mit „Ampel“-Koalition erreicht neuen Höhepunkt - das sind die Gründe,0.9184802770614624,1,TT1pZYYeyCg,UCgAPgHNmQSG_ySHRiOVeF4Q,2023-09-06 10:00:20+00:00,-2
Die Aufregung um Lindner ist groß - weil er geheime Grünen-Agenda enttarnt,0.9779677987098694,1,OCXh_PNciQI,UCgAPgHNmQSG_ySHRiOVeF4Q,2023-08-25 14:00:18+00:00,-2
Politik-Expertin analysiert Aiwanger-Skandal: Die CSU ist jetzt im doppelten Dilemma,0.964111864566803,1,GrtsgicV4Gg,UCgAPgHNmQSG_ySHRiOVeF4Q,2023-08-31 14:15:01+00:00,-2
Jetzt macht Putin Prigoschins Grab zum Hochsicherheitstrakt,0.9145009517669678,1,9VMjt_QswGY,UCgAPgHNmQSG_ySHRiOVeF4Q,2023-08-30 12:30:05+00:00,-2
AfD weiter auf Höhenflug - für eine andere Partei sieht es schlecht aus,0.756717324256897,1,nbHfB85JEZg,UCgAPgHNmQSG_ySHRiOVeF4Q,2023-08-09 06:00:30+00:00,-2
"Putin droht nächster Putsch, weil er Hardlinern nicht hart genug Krieg führt",0.7621585726737976,1,ZQ6inX60tqQ,UCgAPgHNmQSG_ySHRiOVeF4Q,2023-08-22 13:30:14+00:00,-2
Klatsche für die Ampel: In neuer Umfrage verfehlen sie erneut Regierungsmehrheit,0.9934102892875672,1,psu0PjP9oJU,UCgAPgHNmQSG_ySHRiOVeF4Q,2023-08-15 11:00:40+00:00,-2
„Letzte Generation“ blockiert Straßen – Autofahrer nehmen Aktivisten auf die Haube,0.8664718270301819,1,UGZaASLO5cc,UCgAPgHNmQSG_ySHRiOVeF4Q,2023-08-28 15:45:01+00:00,-2
Wagner-Söldner mischen Belarus auf und bringen Lukaschenko in ein Dilemma,0.7982653975486755,1,lzZeV1JTBdg,UCgAPgHNmQSG_ySHRiOVeF4Q,2023-08-09 11:00:41+00:00,-2
Kanadier müssen wegen Waldbränden Gebietshauptstadt evakuieren - Feuer wüten weiter,0.8060141801834106,1,eF6_2IosNME,UCgAPgHNmQSG_ySHRiOVeF4Q,2023-08-19 12:30:18+00:00,-2
Hohe Pegelstände in Tirol - nun droht Brückensprengung,0.7193835973739624,1,l9S8f81LdQ0,UCgAPgHNmQSG_ySHRiOVeF4Q,2023-08-29 06:00:30+00:00,-2
Vergleich mit Wahl 2021 zeigt Absturz der Ampel - AfD profitiert besonders stark,0.9622585773468018,1,WiesgdCuTTk,UCgAPgHNmQSG_ySHRiOVeF4Q,2023-08-11 16:30:09+00:00,-2
Höcke trifft unfassbare Russland-Aussage,0.6563279628753662,1,EW62t2hLS3Y,UCgAPgHNmQSG_ySHRiOVeF4Q,2023-08-22 10:30:08+00:00,-2
Witz auf Putins Kosten: Albaniens Ministerpräsident sorgt für großen Lacher,0.9817532300949096,1,DkoWbUkVSAs,UCgAPgHNmQSG_ySHRiOVeF4Q,2023-09-05 10:30:07+00:00,-2
Klimaaktivist kassiert Ohrfeige von genervtem Autofahrer,0.9027382731437684,1,zTLYgu4tXDo,UCgAPgHNmQSG_ySHRiOVeF4Q,2023-09-05 12:00:47+00:00,-2
Faeser schwänzt auch zweite Sitzung - interner Vermerk könnte ihr zum Verhängnis werden,0.7921428680419922,1,I_ObMY5KE2g,UCgAPgHNmQSG_ySHRiOVeF4Q,2023-09-07 12:30:17+00:00,-1
Tiefflug im Sonntagstrend: Zwei Ampel-Parteien stürzen auf schlechtesten Wert seit Bundestagswahl,0.9629092812538148,1,pAIjWerunj8,UCgAPgHNmQSG_ySHRiOVeF4Q,2023-09-16 08:30:12+00:00,-1
Ausgerechnet Grünen-Chefin fordert von SPD und FDP Tempo bei Abschiebungen,0.9626731276512146,1,ycvrDaEUrPM,UCgAPgHNmQSG_ySHRiOVeF4Q,2023-09-19 11:30:23+00:00,-1
Klimakleber drehen vor Gericht den Spieß um und spielen mit dem Rechtsstaat,0.9768906831741332,1,IdlIKeVAg94,UCgAPgHNmQSG_ySHRiOVeF4Q,2023-09-21 14:45:00+00:00,-1
Chrupalla hat das Krankenhaus verlassen - Bayern-Minister erhebt schwere Vorwürfe gegen AfD,0.9756929874420166,1,IManT4T5h8o,UCgAPgHNmQSG_ySHRiOVeF4Q,2023-10-06 11:30:14+00:00,-1
Im Bühnen-Talk mit Uli Reitz plaudert Boris Palmer aus dem Nähkästchen,0.685949444770813,1,R323-S_HkQo,UCgAPgHNmQSG_ySHRiOVeF4Q,2023-10-03 14:00:14+00:00,-1
"Als es um „billige Energie“ geht, redet sich SPD-Mann im Bundestag in Rage",0.8718026280403137,1,gk5RAvwnJ14,UCgAPgHNmQSG_ySHRiOVeF4Q,2023-09-08 06:00:15+00:00,-1
Top-Politiker stört Rede - dann prügelt er sich mit Konkurrent in Auto,0.9771210551261902,1,ZXhPyWXqSeY,UCgAPgHNmQSG_ySHRiOVeF4Q,2023-09-13 17:15:01+00:00,-1
Söder teilt gegen „Ampel-Klatscher“ aus – und verpasst Aiwanger Seitenhieb,0.615319013595581,1,NUHjlM4SpR4,UCgAPgHNmQSG_ySHRiOVeF4Q,2023-09-23 14:30:08+00:00,-1
Ein arrogantes Heiz-Statement fliegt Habeck im Parlament um die Ohren,0.9423742890357972,1,2vepby6zW0Y,UCgAPgHNmQSG_ySHRiOVeF4Q,2023-09-08 16:30:00+00:00,-1
Wegen Rathaus-Kaffee hält Palmer Bürokratie-Wutrede,0.9687824249267578,1,HqFgbklrwcw,UCgAPgHNmQSG_ySHRiOVeF4Q,2023-10-01 07:00:14+00:00,-1
"Putins neuste Rede deutet an, auf welchen Krieg er sich vorbereitet",0.8688268065452576,1,HYD6H_b73eQ,UCgAPgHNmQSG_ySHRiOVeF4Q,2023-09-07 11:00:12+00:00,-1
"Um AfD künftig ins Leere laufen zu lassen, gibt es für Demokraten nur einen Weg",0.6325027346611023,1,R51E-QYibbE,UCgAPgHNmQSG_ySHRiOVeF4Q,2023-09-15 15:00:19+00:00,-1
"Rekorde für zwei Parteien in Bayern! CSU schmiert ab, Freie Wähler jubeln",0.9752077460289,1,58KFV1zQg4k,UCgAPgHNmQSG_ySHRiOVeF4Q,2023-09-08 12:45:00+00:00,-1
"Als Aktivistin vor Schmerz schreit, schreitet Passant ein",0.8388778567314148,1,GyYNjkhUnwI,UCgAPgHNmQSG_ySHRiOVeF4Q,2023-09-19 06:00:10+00:00,-1
FOCUS online stellt dem Kanzler vier Asyl-Fragen - Scholz duckt sich einfach weg,0.9182605743408204,1,38gBzeJ52j4,UCgAPgHNmQSG_ySHRiOVeF4Q,2023-09-27 10:00:03+00:00,-1
Habeck-Ministerium legt ernüchternde Studie zum Heiz-Gesetz vor,0.9892648458480836,1,SM7fU9ztWWY,UCgAPgHNmQSG_ySHRiOVeF4Q,2023-09-07 17:30:03+00:00,-1
Umfrage-Klatsche für Faeser: Hessen-SPD rutscht deutlich ab,0.9972955584526062,1,1J1rva1kNsQ,UCgAPgHNmQSG_ySHRiOVeF4Q,2023-09-13 14:45:00+00:00,-1
Klimaaktivisten blockieren Straße – SUV drückt aufs Gas,0.9640347361564636,1,jng1Ecl4ioo,UCgAPgHNmQSG_ySHRiOVeF4Q,2023-09-23 08:00:21+00:00,-1
Jetzt will Faeser plötzlich doch in der Causa Schönbohm aussagen,0.8343393802642822,1,giwsD-hlf28,UCgAPgHNmQSG_ySHRiOVeF4Q,2023-09-16 17:00:32+00:00,-1
