video_id,video_type,ideology_score,populism_score
upJRw9lTMNc,Standard,7.5,9.0
3Rhsky8Id8E,Standard,5.0,0.0
h0zJNz_-6YM,Standard,-1.0,-1.0
4MkR31wfDzU,Standard,7.0,6.0
vSdMKkXdnYA,Standard,-1.0,-1.0
UbWm913F1Qo,Standard,5.0,0.0
L244ewTaSJI,Standard,3.5,0.0
LpkfgfzJd3Q,Standard,8.5,9.5
a-hka6R27wU,Standard,5.0,0.0
YeitFlv8rSg,Standard,1.5,8.5
c9JZ6zZ8AUg,Standard,5.0,0.0
e8rV808RFcc,Standard,7.5,8.5
LjBapFrMe1g,Standard,7.5,9.0
4ODjmuU3sAs,Standard,4.5,0.0
aS4_NS0CrCY,Standard,-1.0,-1.0
f6oxESM7W4Q,Standard,-1.0,-1.0
mliAk7kUmXU,Standard,-1.0,-1.0
8od46s-Z5K4,Reaction,-1.0,9.0
i9WKU6gtIQI,Standard,-1.0,-1.0
cFfojDapDCg,Standard,7.5,8.5
aaPi_SEQYfA,Standard,6.5,8.5
b3VVTNXYtUQ,Standard,5.0,0.0
sw1Y3ZYq1KE,Reaction,-1.0,-1.0
UMW1P9wQkBs,Standard,-1.0,-1.0
MFMzdv5cdk8,Standard,3.5,1.5
BELMtu_9MqQ,Standard,-1.0,-1.0
n4MNiLjY9hA,Standard,-1.0,-1.0
NCnMoutv0YI,Standard,7.5,6.5
zODR-EC3V2s,Standard,7.0,2.5
PqN89DnI-4c,Standard,3.5,0.0
2nBL2P2iD1I,Standard,5.0,0.0
Uh92lj_5pvQ,Standard,5.0,0.0
niFpOQ-DITQ,Reaction,-1.0,-1.0
r9TTlfDOuiA,Standard,5.0,0.0
w-zYq1-c9oA,Standard,4.5,0.0
wWUV4OYSOKo,Standard,-1.0,0.0
cgw052_ZFYU,Standard,6.5,4.5
MwN24PaNFBk,Standard,2.5,3.5
B5QSHfBsxgM,Standard,8.5,9.0
Ho9DTHZ0s7M,Standard,5.0,0.0
eW4m76u6CHU,Standard,5.0,0.0
9a1NoOL2EtI,Standard,-1.0,7.0
wditD88mIck,Standard,9.5,9.5
2GR75Xi_BKE,Standard,7.5,0.0
12J_0Du8ZrY,Reaction,5.0,0.0
_MUzCSffMGQ,Reaction,2.5,6.5
fag9RmxoUHY,Standard,3.5,0.0
WkVuzPMXFj4,Standard,7.5,6.5
NoruL6pqZvA,Standard,5.0,0.0
F4paYOa65Ec,Standard,8.0,9.0
wMxUuHA6CLE,Standard,2.5,8.5
j2VXpMtAAVM,Standard,9.5,10.0
CPltfNuEgrc,Reaction,8.5,9.5
Oic1H6ZTQWY,Reaction,5.0,7.5
hOHbs9OwpMU,Reaction,4.5,0.0
sAZG9iGdeT0,Standard,5.0,0.0
cguBeXePqIA,Standard,7.0,2.5
0i2yQ7rylHE,Standard,7.0,6.0
MAuukHDr80M,Reaction,7.5,7.5
8w5Wcy7C39U,Reaction,-1.0,-1.0
HIZxhDSyGOo,Standard,4.5,0.0
bgXJC1qdRpo,Reaction,7.5,9.0
C8xabvViiY8,Standard,8.5,7.5
eC-ypZ2qhCw,Reaction,9.0,10.0
vfg8CK0kgjI,Standard,5.0,0.0
YfxX4dgnV20,Standard,5.0,0.0
lAHnBUieevs,Standard,7.5,7.5
XrEWoruo8VA,Standard,6.0,6.0
zNITvnzYzhQ,Reaction,-1.0,-1.0
Zu91UHfDTbw,Standard,7.5,6.5
Yvhnj4NSKeE,Standard,-1.0,-1.0
TCWMoKghmKQ,Standard,5.0,0.0
wbwnbWaGfFk,Standard,5.5,0.0
c5vZ-oZgys8,Standard,7.0,7.0
NDq410PrYJY,Standard,-1.0,-1.0
Pj6s8G3k3Eg,Standard,6.8,2.5
hpH6qM3otsg,Standard,8.5,9.0
Tba2MZDoPTQ,Standard,8.5,9.0
7Q5lFIkZzq0,Standard,5.5,3.5
tcXAZ3xnuqU,Standard,7.5,9.0
2yL41yDfeoA,Standard,2.5,1.0
iRc3zWRyfWY,Standard,5.0,0.0
rACKkwyMYhE,Standard,6.5,7.5
r5DKhlXweHE,Standard,7.0,8.5
aic8q21RznE,Standard,-1.0,-1.0
nhoYR2rC-_U,Standard,-1.0,-1.0
sJIObN54DVk,Reaction,7.5,9.5
JMVz_VjWO_Q,Standard,5.0,0.0
RNhK4v4IxTs,Standard,-1.0,-1.0
M4r6ehjxK8M,Standard,2.5,0.5
plAbCDTeLdc,Standard,5.0,0.0
qSPVItZUx2A,Standard,-1.0,-1.0
_ZZPGBQZ8JM,Standard,-1.0,-1.0
madtPUvP3_g,Standard,7.5,9.0
Ov8LiI9P-bU,Standard,5.0,0.0
-71Qo6g4SR8,Standard,3.5,3.5
7ytUs14wFWI,Standard,2.5,8.5
VdPFxu9X480,Standard,-1.0,-1.0
41siFvKVMGo,Standard,7.0,9.0
0HPMFEheG84,Standard,5.0,0.0
iAtgVDvZ3-A,Standard,-1.0,-1.0
4VW6IskbzYU,Reaction,-1.0,-1.0
o6WuRvmYL4g,Standard,5.0,6.5
u68Qb8aIYkY,Standard,5.0,7.0
KCLysw8Jyp4,Standard,5.0,0.0
LJmTEVUiNhg,Standard,2.5,1.5
tjrqTO0wSY4,Standard,5.0,0.0
2tfa6lh6u4U,Standard,9.5,7.5
1i4uQ1P56k8,Standard,6.5,7.5
-HWN9QfuPns,Standard,4.0,0.0
RGunD4eduxs,Standard,7.5,7.0
Gpf4IK90oEY,Standard,9.5,9.5
RxtfcRfNK0g,Standard,8.5,9.5
10DHvh41uWY,Reaction,5.0,0.0
esG0GSslWc4,Standard,5.0,8.0
BDM4AfmMFkQ,Reaction,-1.0,1.0
VMS7PvsH24U,Standard,-1.0,-1.0
xsLWj9PdywM,Standard,3.5,0.0
yLgZbGgTYWw,Standard,5.0,0.5
U4RI9MBnaVM,Standard,-1.0,0.0
uZnsI9loA70,Standard,5.0,0.0
Ou6Cf8Sveuc,Reaction,3.5,7.5
QtwtQkdE3Xk,Standard,7.5,9.0
ngCOLA497PU,Standard,2.5,0.0
tSBlWdfYpOo,Standard,5.0,0.0
RSBS2e0RXRA,Standard,8.0,9.0
odghCn9KLyw,Standard,8.0,9.0
OMvpng-E1cI,Standard,6.0,0.0
FPM1ODeOmpc,Reaction,-1.0,-1.0
Cf-OwoQtM9M,Reaction,6.5,6.0
Fkh9yC_opc0,Reaction,-1.0,-1.0
hwHk3OPI4Us,Standard,-1.0,-1.0
ev-s_6USDUo,Standard,8.5,8.5
sHB4KtF7HsM,Reaction,-1.0,-1.0
iMPaRnc4zyE,Standard,5.0,0.0
-6PCR3--NHc,Reaction,6.5,8.5
mAc_2Yhuxxc,Standard,4.5,6.5
6zfGiTsQVNQ,Standard,-1.0,-1.0
bs2l3D93Ya0,Standard,7.0,9.0
bTIy7_DI0vw,Standard,5.0,0.0
QNkF06nZYXU,Standard,8.5,9.5
K0YESn2Bo1Q,Standard,8.5,9.5
Bhe9ses_7Ns,Standard,8.0,6.5
4meO98Hf-78,Standard,2.5,1.0
Nxfm6CgXT20,Standard,2.5,4.5
QxvgIlzXJ8Q,Standard,5.0,0.0
4vNuHMiJZp0,Standard,5.0,0.0
K-ANDMzj5BE,Standard,7.5,7.5
A94ZNdUZANE,Standard,7.0,8.0
HxqOAGeSuTg,Standard,8.5,8.0
VRpYrusk7bU,Standard,6.5,9.0
X28CnxvDDD8,Standard,5.0,0.0
PYtfqeqKMto,Standard,5.0,1.0
jNl93VMIH1U,Standard,8.5,9.0
fjDpnlxMB_M,Standard,7.5,9.0
dZOn9tObaZ8,Standard,8.8,8.5
qaXvwLPZYy0,Standard,5.0,0.0
CB_Q01nhlrs,Standard,7.5,6.5
y52VC_C2tWc,Standard,8.5,7.5
LBIi2VGDSfI,Standard,5.0,0.0
3tVICPhawew,Standard,5.0,0.0
nEQmnIlckYA,Standard,8.5,9.0
XVGnSVw39eg,Reaction,7.0,8.5
d0TfB9tY4Ho,Standard,-1.0,-1.0
aacknllCSag,Reaction,-1.0,-1.0
piCBe6nAdbM,Standard,5.0,0.0
ToA1LG3VxeQ,Standard,3.5,1.5
ZfxK2ldTtlY,Standard,5.0,0.0
4fWc2C515YA,Reaction,8.0,9.0
0XRIjoo-vVs,Standard,7.5,8.0
lV9taVJkY-A,Standard,5.0,7.0
e4PCZHoNhFY,Reaction,2.5,6.5
pPI69taRBK4,Standard,5.0,0.0
lZfmuwxlbBw,Standard,5.0,0.0
eItwTUT4zj8,Standard,6.5,6.5
fxpqYNCwTPc,Standard,-1.0,-1.0
TPN09xGqrFc,Standard,-1.0,-1.0
dYgW10ZdIR4,Standard,7.5,7.0
kAk98Z1aFYw,Standard,7.5,6.5
ROGu9QDVFNs,Reaction,-1.0,8.5
6P5juJ_4Yxw,Reaction,-1.0,-1.0
uKfQNj81fH0,Standard,-1.0,-1.0
VyTce24F1Yc,Standard,5.0,0.0
6YNwIOFryJw,Standard,8.5,9.0
_rH8tBkCq0I,Standard,-1.0,-1.0
9coMH1XVFgA,Standard,5.0,7.5
PKFIXuY31XI,Standard,6.0,7.0
TZlHmpY0eIY,Standard,-1.0,5.0
QKyWzHddQAk,Standard,-1.0,-1.0
Q-zzo1s41S4,Standard,-1.0,-1.0
ChPMABl_PtE,Standard,8.0,9.0
EkV2rM04zQU,Standard,-1.0,6.0
bvoHNrUapwQ,Standard,5.0,0.0
VHnDcavKwqA,Standard,2.5,7.5
NwlSndTiGfk,Standard,-1.0,-1.0
NyDcIs5W-OQ,Standard,-1.0,-1.0
b2PnYHaRWWQ,Standard,8.5,9.5
-_YfXFTeuio,Standard,-1.0,-1.0
EKi0Q40hLWo,Reaction,7.5,8.5
w0HIVfGZXu8,Standard,5.0,6.5
UBvfq_EK8MM,Standard,7.0,8.0
Kp-idZP0v60,Standard,8.0,9.0
ZlHkIPp5FGQ,Standard,4.0,0.0
XDil40hWMpQ,Standard,-1.0,-1.0
IZID33nybxM,Standard,8.0,7.5
PbL_Vb8AZk0,Standard,3.0,0.0
Q5aGGsaCfu4,Standard,5.0,0.0
8FtboonzRIc,Standard,-1.0,-1.0
efYnXenJY7k,Standard,6.5,7.5
0765Er-sVvY,Standard,7.5,6.5
sVeb89EkGiQ,Standard,7.5,6.5
hJ-wHS4eNUk,Reaction,-1.0,-1.0
DduTnse92gM,Reaction,-1.0,8.5
rUDUyYB4UHQ,Reaction,7.5,8.0
BwfnSvDYkV0,Standard,-1.0,-1.0
1TeeFJHHB_g,Standard,8.5,8.0
s1WP22TDJxo,Standard,8.5,9.5
cUGjMCgR9FE,Standard,2.5,6.0
ZLtxqMqCOus,Standard,-1.0,0.0
eqE13pzok3I,Standard,7.0,6.5
Hq8zNCViTtU,Standard,9.0,9.5
vcU_D9ZkXy4,Standard,-1.0,-1.0
ZAedL9IW8jI,Standard,4.0,8.5
tKNYmMEukbo,Standard,8.5,9.5
QZcdnkLwbhw,Standard,3.5,0.0
EuWPeqva2N4,Reaction,7.5,8.5
X_TAZdV66TE,Standard,5.0,0.0
55Ix_jXQXUQ,Standard,6.0,7.0
kZMF3f4NTF8,Standard,-1.0,-1.0
NVCsSu_X9Lg,Standard,5.0,0.0
Ui1iuN5wtHo,Reaction,-1.0,-1.0
1YWR20wrOlg,Reaction,-1.0,-1.0
vg1YvbTs79M,Standard,5.0,6.0
f9ILT4jTTdM,Standard,7.5,8.0
ajoSeIIlKKQ,Standard,5.0,0.0
g_TcXtztcis,Standard,5.0,0.0
TaGIS2QHcqc,Standard,9.5,9.5
CBAMnNy0jwM,Standard,5.0,0.0
QpubQzHJDRo,Standard,9.0,9.5
7ywmNUf3gi8,Standard,-1.0,-1.0
pWr8NVyxGIk,Standard,2.5,0.0
4kbq_Z4Cpdo,Standard,-1.0,-1.0
9cjbWYOA69A,Reaction,6.5,7.0
RaSFF6GmYhs,Standard,7.5,7.5
MpZj39F67nQ,Reaction,-1.0,7.0
UYZPME9P4t0,Standard,-1.0,-1.0
hUHraE2F6q4,Standard,8.5,9.0
ZHGb6P_kQo8,Standard,5.0,0.0
k9cJBHJdTQo,Standard,6.5,7.5
kWzDBqYN8u4,Reaction,-1.0,8.0
Asz8MwmM77Q,Standard,8.5,8.5
2k--FD29TVI,Standard,-1.0,-1.0
XNGrm64xf2Y,Standard,-1.0,-1.0
SHFav5gDI88,Standard,5.0,0.0
Nkn9UCcUS0I,Standard,5.0,0.0
csUhkXou9u8,Standard,7.5,9.5
Srkh-e_cO8c,Standard,5.0,0.0
LvFDjunE6mg,Standard,7.5,8.5
2YTrdnKdOJA,Standard,5.0,2.0
NTLVmJd3vrk,Standard,5.0,0.0
MAt7mSJdIAI,Standard,-1.0,-1.0
LZ6Ms_zp3Vo,Standard,2.5,0.0
7AfIUbPy4b0,Standard,-1.0,-1.0
tqPA6ynqpNU,Standard,7.5,6.5
5hYt3FG3VG8,Reaction,9.0,9.5
NHi_HjgBPq0,Standard,5.0,0.0
vcR7DkUrJ98,Standard,-1.0,-1.0
MmcaUET9Mt8,Reaction,8.5,8.5
EqQdBdkkksI,Standard,5.0,0.0
HJxXFEg9fWg,Standard,5.0,0.0
qAycz0ZvXMw,Standard,3.5,1.0
1-a1WgFK44M,Standard,6.0,6.0
jlV97V-UxGQ,Reaction,7.5,9.0
Rod4eigQ7Bc,Standard,6.5,0.0
tO_S-9ckh5M,Standard,8.5,9.5
XXb_kd3jVnI,Reaction,7.5,9.0
YZWc5N-pLK8,Standard,6.5,7.0
JCPNoApNrSo,Standard,5.0,0.0
j70tc0CQads,Standard,5.0,0.0
EAPs3_yEfw8,Standard,-1.0,-1.0
lY0afGVdMqg,Standard,-1.0,-1.0
3H-0_Vv8RNA,Standard,4.0,0.0
oNxD3O6fy9c,Standard,7.5,4.5
G-3l1TUz_OQ,Standard,-1.0,-1.0
GKDGFffmnUA,Standard,8.5,9.5
SoJWWBAuyIw,Standard,5.0,0.0
Hxx_W534OS0,Standard,5.0,0.0
zR_302eL1kk,Standard,-1.0,-1.0
UigUCuGoWk4,Reaction,7.0,8.0
2_ZRTkgEmVk,Standard,-1.0,-1.0
AwEEiHUX5DQ,Standard,8.5,9.5
OpU2a-iAmZY,Standard,4.5,1.5
6ze_3i39PO4,Standard,-1.0,-1.0
uPR1KurHRvs,Standard,5.0,0.0
AazOEZWtmRM,Standard,5.0,2.0
mzkaWuLvs1M,Reaction,-1.0,-1.0
FMAskWYMkGI,Standard,-1.0,-1.0
SrfLtVvQ5C4,Standard,7.0,7.5
F4LNIaYZtN0,Reaction,7.5,9.0
dPR2819MlMM,Standard,5.0,0.0
-aeInQsjPm8,Standard,6.5,7.5
SyIGg8kh5B0,Standard,5.0,0.0
Zc-Ygz5FH_I,Standard,-1.0,-1.0
FhHgf_n59PI,Standard,2.5,8.5
ATY37QPo7U0,Reaction,1.0,8.0
t7SodprG9tw,Standard,-1.0,-1.0
YaxgcJTVMR0,Standard,5.0,0.0
-bWP6nIV79U,Standard,-1.0,-1.0
GNn0vCi9SC8,Standard,2.5,8.5
X9EWD2TQMxQ,Standard,8.5,8.5
EU6JWRq1En8,Standard,7.5,8.5
tJ7U7QWQfd8,Standard,8.0,0.0
V4mmNN8zTB0,Standard,-1.0,-1.0
fOxSyNzhADM,Standard,8.5,9.5
aZrJ8L1W7L4,Standard,7.5,8.5
88L_fRL_LjU,Standard,-1.0,-1.0
JcrtCo-US1c,Standard,7.5,8.5
i-1tKRHxhF0,Standard,5.0,6.0
yBLMMBfBe5A,Standard,7.5,9.0
sIiULSgJ_i4,Standard,3.5,1.0
5tmPs2qh0OY,Standard,5.0,0.0
qBrkWM4agFM,Reaction,7.0,7.5
Ti-I58P8atk,Standard,7.5,8.0
jT6YrUSJ6uI,Standard,5.0,0.0
HLtx5S1hLoI,Standard,5.0,0.0
_nZkGsRzaek,Standard,5.0,0.0
Sqpf2gOJDUE,Standard,-1.0,-1.0
hPqGXsFvikA,Standard,3.5,7.5
fB7_AgMvvRo,Standard,9.0,9.0
UzkEE-vmcOU,Reaction,3.5,0.0
kvNNJeQJZHQ,Reaction,7.5,8.5
OE6FYzVYUKI,Standard,5.0,6.5
rbsEQel5XEw,Reaction,-1.0,0.0
eeTOvsjJP_w,Standard,7.0,8.5
RrB0AfLmfNM,Standard,7.5,9.0
LduT5XIVt_U,Standard,5.0,0.0
GZSTTwaEHBQ,Standard,8.5,9.5
af1Ve9Wmebc,Standard,-1.0,-1.0
4pFyQLdytNw,Standard,5.0,0.0
NoCldKsPrXo,Standard,7.5,8.5
WY8MXiHbIAk,Standard,3.5,0.0
DPuzCrPYLM4,Standard,2.5,0.0
NFpmoYPAd5c,Standard,-1.0,-1.0
y4ARYgsfm1Q,Standard,3.0,6.5
1nvWH4iaRYI,Standard,-1.0,-1.0
WojYJSsgPEM,Reaction,7.5,8.0
wybgXl2kPDE,Standard,4.0,0.0
luX8uwa7qk0,Standard,6.5,8.5
7MuSCnbmFEE,Standard,-1.0,-1.0
uqNpRUhd9Y0,Standard,5.0,0.0
hWsVKyOD-HE,Standard,5.0,0.0
3KNI4IgMtFg,Reaction,3.5,7.5
fnlV6QnVTKo,Standard,5.0,4.0
JEaDpnaqmoE,Standard,5.0,0.0
2PKrXQZxk3o,Standard,1.5,0.0
AClFlcSNr2c,Reaction,7.0,8.0
Dxe8Y2qQ2Y8,Standard,5.0,0.0
OCXh_PNciQI,Standard,7.5,7.0
OKB1Zjr2axk,Standard,5.0,0.0
PGJ2jKU-YdU,Standard,-1.0,-1.0
GPnNg6E7USQ,Reaction,-1.0,6.0
4ghzzYuMs34,Standard,-1.0,-1.0
GBMeJ9FntEc,Standard,-1.0,-1.0
0YhPUswAxr0,Standard,7.5,4.5
3OCfAmjJ_eY,Reaction,7.5,6.5
HHOdxvZZy6k,Standard,7.5,7.5
knNKYvb94xI,Standard,-1.0,-1.0
krR3FKvwzs0,Standard,3.5,0.0
eV3YidxX_MM,Standard,8.5,9.5
09W1qdiBXXE,Standard,7.5,8.5
AnA3dQwDOIs,Standard,8.5,9.0
t-skgDIGmY0,Standard,5.0,0.0
cAk6kuID0E4,Standard,5.0,0.0
tD7UZCILydg,Standard,-1.0,-1.0
16ed6uIrfU0,Standard,5.0,5.0
RkD17EE3Wyo,Standard,5.0,0.0
0DDisu3CaTo,Standard,7.0,3.5
EuU2MtP_CBk,Standard,5.0,0.0
OezOM5tzjJI,Standard,5.0,0.0
JPrLTAVN0YE,Standard,2.5,1.5
r95sOAD3IyQ,Standard,-1.0,-1.0
901wcl6WDw4,Standard,-1.0,-1.0
HtqisCifAUE,Standard,8.5,9.0
Pcd67z8nq7A,Standard,7.5,9.0
UxI9ZSxyXBI,Standard,8.0,7.5
0EhDLmW402Q,Standard,4.5,0.0
Y9wGgMBFaEA,Standard,-1.0,0.0
GlPa8JV4Er0,Standard,6.5,9.0
-NeXAt7MgG8,Standard,-1.0,-1.0
DafAheT7n0Q,Standard,7.5,7.5
pR0usp1PCO4,Standard,7.5,9.0
NLgvvNqtp9k,Standard,5.0,0.0
TPfdxJ0upno,Standard,5.0,6.0
8hd1Uw4KwuU,Standard,9.0,9.5
1-912TY_rqw,Standard,4.0,0.0
OpvlQgxsZsQ,Reaction,9.5,9.5
PdVm44lvYwU,Standard,5.0,0.0
4qpB8q22Ihs,Standard,7.5,8.5
cNbFEAf30gc,Standard,8.0,8.5
ocNK8SwMkWE,Standard,3.5,1.0
cGRswQOh-co,Standard,5.0,0.0
exLkROvYvSc,Standard,5.0,0.0
AXNr3NQvWp0,Standard,5.0,0.0
8bus0WSuc-k,Standard,3.5,7.5
c9wcRfucsrg,Standard,-1.0,-1.0
2QH5dgNxZFI,Standard,5.0,0.0
gSGzQGcfZoo,Reaction,9.0,9.5
23Rhy7DO2EM,Standard,7.5,3.5
m0nSyh9U5sM,Standard,-1.0,-1.0
gsJXF-xwRbw,Standard,-1.0,-1.0
O3YQFSnRDIQ,Standard,-1.0,-1.0
4-bJfuvoOa8,Standard,-1.0,-1.0
3ztler3IOYw,Reaction,7.5,8.5
w1-v2ymLI30,Standard,-1.0,-1.0
7Zv1bjnFS3A,Standard,-1.0,-1.0
PkO4Os9i9As,Standard,-1.0,-1.0
k8wdcPrY16o,Standard,9.0,9.5
QEprDhGo7nQ,Standard,-1.0,-1.0
U4ABUB8Kst4,Standard,-1.0,-1.0
tjw-B7WnksM,Standard,-1.0,5.0
drI-jnspvCs,Reaction,3.5,0.0
NyJZ-UbCHqA,Standard,6.5,0.0
FiCdd6_QAQ8,Standard,-1.0,-1.0
C4XrqM_696A,Standard,5.0,0.0
WfNDjAHtnT0,Standard,5.0,1.0
cY7gtQLEIMs,Reaction,3.5,8.5
2AYUDI_eH5o,Standard,5.0,0.0
HGk0AbS1aAI,Standard,8.0,7.5
XQfZSX5fHM4,Standard,5.0,7.0
w6IB4_7iZOA,Standard,7.5,9.0
lUs-HfSjd0Y,Reaction,5.5,0.0
3rQIR4Gck2U,Reaction,7.0,7.5
HKebSJQWdqk,Standard,-1.0,7.0
1YjoQLdzwYw,Standard,8.5,9.5
wRhTttVSpdM,Standard,7.5,8.0
dUbAP6XTQKk,Standard,9.5,9.5
xsV-i1Anr9s,Standard,5.0,0.0
z3aMk6Lm3J8,Standard,-1.0,-1.0
LHfO7T6yZIs,Standard,3.5,0.0
M_ZEk3TC0xo,Standard,8.5,9.0
v5aj5vn7KU4,Reaction,-1.0,-1.0
lMak76sSp58,Standard,5.0,0.0
yBkRcgy6MVM,Reaction,8.5,9.0
InCLSLGm6lQ,Standard,-1.0,-1.0
9Ni14oYPySk,Standard,7.5,9.0
Ojf_3M7MfkQ,Standard,-1.0,-1.0
EKpSrqbIY5M,Reaction,8.5,9.0
0dcofL8iH4w,Standard,-1.0,-1.0
KV8eErX3pfw,Standard,2.5,6.0
9z9KI4jVVrw,Standard,6.5,0.0
VU8yK4nfd08,Standard,8.5,8.5
sgss1DvQYKo,Standard,4.0,7.5
XUm_exlVEFI,Standard,8.5,7.5
GHXfUTNAwVw,Reaction,7.5,8.5
qZnDF_PnIs8,Standard,8.5,8.5
ynahzdpC-fA,Standard,5.0,0.0
LF6hdVOdAJU,Standard,-1.0,-1.0
J-P7SVNHCGM,Standard,-1.0,-1.0
H00-gajVzbE,Standard,-1.0,-1.0
uhQdLtynFds,Standard,-1.0,-1.0
2xpuCQYWhfw,Standard,5.0,0.0
hXPlgEcxoy0,Standard,7.5,9.0
PXGsnXIlM7w,Reaction,5.0,9.0
qIqodykqGDs,Standard,5.0,0.0
mhXWRIgggZ8,Standard,2.5,7.5
rIKX6PkZ4Gs,Standard,-1.0,-1.0
HmzbYYTwEa8,Standard,7.0,9.0
rVj0Cg3W2Xc,Standard,7.0,9.0
-J4dxPfpBeE,Standard,3.5,0.0
RJIJM8m3jFU,Reaction,4.0,7.5
vOiHNY7pKUo,Reaction,-1.0,7.5
_okhAsU6vr8,Standard,8.5,9.5
sU8TMRr9DNo,Standard,9.0,9.5
IdlIKeVAg94,Standard,5.0,0.0
_BD7xwKDgmE,Standard,5.0,0.0
G8MJ-bAE7-U,Reaction,-1.0,8.5
rPdrQ_4F0wM,Standard,7.0,0.0
4ISb0Wq9cSk,Standard,-1.0,-1.0
yXfKNG1JWEo,Reaction,5.0,1.0
dRni61lx9As,Standard,-1.0,-1.0
HbfeASpDOuk,Standard,5.0,0.0
aH6LdZBYyTc,Reaction,5.0,7.0
pQj1vTEtRWc,Standard,5.0,0.0
aFnG1MH4vU8,Standard,5.0,0.0
XCh_3wNhwic,Standard,7.5,8.5
j3CE_zd_138,Standard,7.5,8.5
TLO3IylzdVA,Standard,8.5,9.5
oRjv5JD3yE0,Standard,-1.0,-1.0
R4Bj5k8biq8,Reaction,9.0,9.0
GxZ3U2UyVrQ,Standard,5.0,0.0
qTfnkD6d7-s,Standard,5.0,0.0
9USYlzzVHbA,Standard,5.0,0.0
8zbQf_ugd7o,Standard,4.5,2.0
uw_XbCISy6Q,Standard,7.5,7.5
zYeqkgHkoWg,Standard,7.5,8.0
4X4jJbZdPNk,Standard,7.0,6.5
w0uODXsKexY,Standard,5.0,0.0
Rt0tarS6LXA,Standard,5.0,0.0
e-9JHcUX080,Reaction,7.5,9.0
xBrIoXmugtk,Standard,-1.0,-1.0
xAmZGtWX734,Standard,-1.0,-1.0
j9J1Sc9idd4,Standard,-1.0,-1.0
ijUEUoZ5nJw,Reaction,7.5,9.0
G0Z4jkZu_Kw,Standard,8.0,7.5
2_H3e1RoRPg,Standard,5.0,0.0
U0XV8woZQT4,Standard,-1.0,-1.0
0LwpX5f0tP8,Reaction,8.5,9.5
Bx_-QHk6z2k,Reaction,8.0,9.0
FpUHRpYFbJo,Standard,7.5,7.5
jX0w6hMo8H0,Standard,2.5,0.5
h9IhwiDOTMU,Standard,5.0,8.0
Wteq9A3dgLU,Standard,5.0,0.0
tyFJHDoe43k,Reaction,7.5,0.0
9tMfoUIMv9w,Reaction,7.5,9.0
YbZW8M8hXvQ,Standard,-1.0,-1.0
E1J9IbYtXdc,Standard,-1.0,-1.0
_u6-5gHnzac,Standard,6.5,4.5
yii-KCKRTnM,Standard,5.0,0.0
DvtnN1cWwow,Standard,6.5,1.0
sl4z_ldlb60,Standard,7.5,2.5
vRw4Y-w9uYU,Reaction,8.5,8.5
vuo0R9gv71Y,Standard,3.5,0.0
GUONVt23wdQ,Reaction,8.5,9.5
eP9F3g9ryxE,Reaction,8.0,9.0
YT5vi8xWXxY,Standard,7.5,8.5
z9NP2otSF5Q,Standard,7.5,0.0
oPZcRFznWr4,Standard,5.0,0.0
HtsAMl59cYs,Standard,5.0,0.0
nyhJ5tnzrMA,Reaction,4.5,1.0
LEuUdNc8JIo,Standard,7.5,8.5
z7BCWqcMKa8,Reaction,7.5,6.0
zOi2Yy6jGZs,Standard,7.5,8.5
jD9nGXRz_vo,Standard,7.5,0.0
abn0w2UuaeA,Standard,5.0,0.0
1QxEO0wwDf8,Standard,9.5,9.5
RA-D6rVCZAM,Standard,5.0,0.0
dO5k9qvRKGw,Standard,5.0,0.0
Kk-UrveqAGM,Standard,7.5,0.0
uSIoLqH-D0E,Standard,7.5,6.5
zF8E3OZoQGU,Reaction,-1.0,0.0
mQArh9RuGLs,Standard,6.5,0.0
vMDVPsBHaZI,Standard,-1.0,8.0
FUXdWfzGq_c,Standard,6.5,8.0
oXXzVJ-SqnU,Standard,5.0,0.0
1905t9pCsUY,Standard,5.0,0.0
-isUHk3cu18,Reaction,5.0,0.0
Iw4K1aK1Md0,Standard,8.0,9.5
R37zr62cBOk,Standard,6.5,7.5
K1LLVw2saek,Standard,10.0,9.0
cufOzQi5HI8,Standard,9.0,9.0
fg-XMWb0SgM,Standard,5.0,0.0
dxL-p-RGTMo,Standard,5.0,0.0
ouajsqYMfk8,Standard,5.0,0.0
imWZDQH1el8,Standard,6.0,0.0
ZmelN7MYB_8,Standard,5.0,7.0
1wyeGA-ggQI,Standard,6.0,7.0
HeaNd21FFOc,Standard,5.0,0.0
ag5ZMLnN44Y,Standard,8.0,9.0
T28-9xaDxNs,Standard,5.0,0.0
yJyAsK5gRF0,Standard,6.5,9.5
r1e8qfAwYNo,Standard,-1.0,-1.0
fvdG5L2o_Q8,Standard,-1.0,-1.0
bULHInbM27w,Standard,7.5,7.5
WHgXQNTqjVc,Standard,-1.0,-1.0
b8MCEZOaYgo,Standard,9.0,9.5
WeIxvKwk4Ms,Standard,5.0,0.0
pcafjQNYe0o,Standard,-1.0,-1.0
Fpc71PoUXfg,Standard,6.5,8.5
zmw6Hj2kXIQ,Standard,5.5,9.0
2o3yqD1gJgo,Standard,5.0,0.0
gRBQRIEbQiA,Standard,7.5,7.5
QKAcB-pOjzg,Standard,-1.0,-1.0
BpNU2mLn5OI,Standard,5.0,0.0
R2DzQzhT04o,Reaction,4.5,0.0
Fw1CPUmvvDE,Standard,-1.0,-1.0
