,video_id,video_type,ideology_score,populism_score
1584,RHeAIQVoH94,Standard,9.0,8.0
1585,zNITvnzYzhQ,Reaction,-1.0,0.0
1586,LMb1b3n0Wnc,Reaction,9.0,9.0
1587,AZJthQK3WuM,Standard,-1.0,0.0
1588,UxGq_Dj8kyE,Standard,5.0,0.0
1589,84zkDnflNB0,Standard,5.0,0.0
1590,LLjJ7IcruoI,Standard,-1.0,0.0
1591,vO_TSFrecYE,Reaction,9.0,8.5
1592,A4SQekfKapE,Standard,5.0,0.0
1593,TLO3IylzdVA,Standard,8.5,9.0
1594,LNSvalIAyDM,Standard,1.5,4.0
1595,ZQ6inX60tqQ,Standard,5.0,0.0
1596,1nvWH4iaRYI,Standard,5.0,0.0
1597,GGcdBG6O9P8,Standard,5.0,0.0
1598,enixm8Is0Vo,Standard,-1.0,0.0
1599,Hsgj8Ikk8ok,Standard,2.5,0.0
1600,eaCSuVuOURg,Standard,-1.0,0.0
1601,WfkVDOcALPE,Standard,5.0,0.0
1602,TZlHmpY0eIY,Standard,5.0,0.0
1603,9jQlqTMgeOk,Standard,-1.0,0.0
1604,ITmck_mMb2E,Standard,-1.0,0.0
1605,ee7T5s5NUq8,Standard,6.5,7.5
1606,wunQTZrxj4Y,Reaction,8.0,8.0
1607,rHnhUFDxcFE,Standard,-1.0,0.0
1608,qx9LuuwVthQ,Standard,-1.0,0.0
1609,UxMF0GSeeXU,Standard,6.0,0.0
1610,SqvuPlrFdHs,Standard,7.0,2.0
1611,-b_rKalaLYc,Standard,8.0,8.0
1612,_dWn8z3b8Vw,Standard,-1.0,0.0
1613,G4lVkAEoq94,Standard,7.5,8.0
1614,H6_xqcO1Bw4,Standard,5.0,0.0
1615,Ldde9gNUrzU,Standard,3.5,0.0
1616,Mb91xZNCYE8,Standard,6.5,6.0
1617,nmE-JV54iig,Standard,5.0,0.0
1618,qTgn_B0zN1Y,Standard,9.0,8.0
1619,f-YHZOjNHYM,Standard,4.5,0.0
1620,0tV-beR1GKI,Reaction,6.5,0.0
1621,H2vAbxPVNRc,Standard,-1.0,6.0
1622,OiWfs12zmY4,Standard,1.5,0.0
1623,J_xRUmXtIGk,Standard,5.0,8.0
1624,iwWihIQMdzU,Reaction,3.0,8.0
1625,5_S1gc9U_Ww,Standard,8.0,8.0
1626,Pur-REeUsag,Reaction,3.5,0.0
1627,1zjI7Lkd6EE,Standard,-1.0,0.0
1628,UkYPGz_M-pE,Standard,8.5,7.5
1629,hYKx7UJb_lg,Standard,8.5,7.5
1630,NOcGnSpy6H4,Standard,5.0,0.0
1631,_hE0GJ-PYQ8,Standard,3.0,0.0
1632,4dcce6LpzcY,Standard,8.0,8.5
1633,fDFsM-HzA_0,Standard,7.5,3.0
1634,eCROKgICXL0,Standard,-1.0,0.0
1635,gLe40_RkVCo,Standard,6.0,0.0
1636,RtSLzBZE9xs,Standard,-1.0,0.0
1637,aZrJ8L1W7L4,Standard,7.5,8.0
1638,nEQmnIlckYA,Standard,9.0,8.0
1639,eTwfEAQq_RA,Standard,-1.0,0.0
1640,CoAUQ-kQGbo,Standard,-1.0,0.0
1641,aKzbBX3WHZM,Standard,5.0,0.0
1642,LzHTAbisAv0,Standard,7.0,8.0
1643,000-s-B1GEs,Standard,-1.0,0.0
1644,hmMFx4OfYOc,Standard,3.5,0.0
1645,PvmqdIxZ2W4,Standard,5.0,0.0
1646,FMAskWYMkGI,Standard,-1.0,0.0
1647,nyhJ5tnzrMA,Reaction,-1.0,6.0
1648,PUpXnSCQYwo,Standard,3.5,0.0
1649,TxYltvRZilE,Standard,-1.0,0.0
1650,xXqZEQNvZvI,Standard,-1.0,0.0
1651,KXLMSnYDChE,Standard,-1.0,0.0
1652,DPuzCrPYLM4,Standard,3.5,0.0
1653,T7JIiShPlwk,Standard,5.0,0.0
1654,bhJAXd6sEPg,Standard,-1.0,0.0
1655,u6sSNKNrXSs,Standard,5.0,0.0
1656,bwctuqdk-XI,Standard,2.0,4.0
1657,h5-FYX7L7a8,Reaction,-1.0,0.0
1658,MgIfwc_esEg,Standard,3.0,0.0
1659,1T2BrFdtueU,Standard,3.5,0.0
1660,mAQYHAwEILQ,Standard,8.0,9.5
1661,RnTvczuh9yc,Standard,4.0,6.0
1662,9eUs8X5dtP0,Standard,7.5,7.5
1663,B-UjzBceAVE,Standard,5.0,0.0
1664,wW0i1kz2kQE,Standard,5.0,0.0
1665,_okhAsU6vr8,Standard,8.5,9.0
1666,nZzQxz665Ns,Standard,-1.0,0.0
1667,YzwAcl5Qp1k,Standard,-1.0,0.0
1668,ukZ9KUuqMfM,Standard,-1.0,0.0
1669,1TeeFJHHB_g,Standard,8.0,8.0
1670,Rm1ME9-S9pI,Standard,8.5,7.5
1671,jX0w6hMo8H0,Standard,3.0,0.0
1672,Z8bv59MnBkk,Standard,-1.0,0.0
1673,w9W6ffpNFdI,Standard,-1.0,0.0
1674,fyIG3oEV_tA,Standard,5.0,0.0
1675,SxSdCuCukh0,Standard,5.0,0.0
1676,hUHraE2F6q4,Standard,8.5,8.0
1677,LS-GeqzQyJ0,Standard,6.5,0.0
1678,qnOFXmm_gKM,Standard,8.5,8.5
1679,-LsrZ2IiusI,Standard,3.5,0.0
1680,D0cKe3Yvc1E,Standard,-1.0,0.0
1681,KAJWfmaVZ4E,Standard,-1.0,0.0
1682,uhQxyOU4eow,Standard,5.0,0.0
1683,WojYJSsgPEM,Standard,7.0,7.0
1684,7Lu3oEmMEGM,Standard,5.0,0.0
1685,Z9jx9PgB-Cs,Standard,8.5,9.0
1686,mIr5hQR8jDw,Standard,5.0,0.0
1687,C3TbEF2dVBQ,Standard,5.0,0.0
1688,mRLZCZzHcg4,Standard,5.0,0.0
1689,kJDT1SydJMc,Standard,5.0,0.0
1690,lrdt9vI3F8E,Standard,7.5,6.0
1691,UZV1DdRcfvg,Standard,-1.0,0.0
1692,Ph56dK--f8A,Standard,8.0,0.0
1693,w4oYNrQ6lps,Standard,6.5,0.0
1694,GJjVXDzKShQ,Standard,2.5,0.0
1695,FGWC7n8rJvs,Standard,-1.0,0.0
1696,MEsgFDfju_8,Standard,5.0,0.0
1697,0RJWjNfc-_o,Standard,5.0,0.0
1698,M4r6ehjxK8M,Standard,2.5,0.0
1699,WrY8vK6s5ao,Standard,3.5,0.0
1700,Dvy40cmli_E,Standard,4.0,0.0
1701,5yhRNgGxb0U,Standard,8.0,9.0
1702,uw_XbCISy6Q,Standard,7.0,7.5
1703,QKyWzHddQAk,Standard,-1.0,0.0
1704,EeggId5u8PQ,Standard,-1.0,0.0
1705,IftTaaerhqQ,Standard,5.0,0.0
1706,Y8CXlU36sK4,Standard,-1.0,0.0
1707,eIuYmoTgLU4,Standard,7.0,6.0
1708,gSQXw1tm5gc,Standard,5.0,0.0
1709,pIbXPXhS5Os,Standard,3.5,0.0
1710,NKOkGvnMJlQ,Standard,-1.0,0.0
1711,LhcW4ri4Bu4,Standard,-1.0,0.0
1712,32DEbE5mhcM,Standard,5.0,0.0
1713,PEau38OfqtM,Standard,8.0,8.0
1714,E1J9IbYtXdc,Standard,-1.0,0.0
1715,_JslpWl5Cvk,Standard,7.5,8.5
1716,4JIiSiMru-I,Standard,5.0,0.0
1717,sb4W7ewHw3I,Standard,3.5,0.0
1718,p05Emgv5pjs,Standard,5.0,0.0
1719,Ho9DTHZ0s7M,Standard,5.0,0.0
1720,tcA-GCLA4dQ,Standard,-1.0,0.0
1721,K976WLrydDA,Standard,9.0,9.0
1722,2xyb-N07abg,Standard,5.0,0.0
1723,2TR-bo0APyk,Reaction,5.0,0.0
1724,0kZYg0KeP3c,Standard,7.5,7.5
1725,WXCOoEuWMtg,Standard,-1.0,0.0
1726,YNnag8ckG5o,Reaction,8.5,9.0
1727,SWz_W5oUAsA,Standard,4.0,0.0
1728,XLUSCoEOv5I,Standard,-1.0,0.0
1729,coKUtICwooQ,Standard,5.0,0.0
1730,56nsRIQ3i0k,Standard,-1.0,0.0
1731,2glIvlvdInE,Standard,-1.0,0.0
1732,xebc5VkW3vs,Standard,5.0,0.0
1733,gi9vzvkbOTo,Standard,5.0,0.0
1734,cY7gtQLEIMs,Standard,8.0,7.0
1735,btgOAP_elUY,Standard,9.0,8.0
1736,1jh8OX-iIyw,Standard,5.0,0.0
1737,P04Ek4tFBv8,Standard,5.0,0.0
1738,TO5isWJcJIo,Standard,-1.0,0.0
1739,_XQ9LVVbvUQ,Standard,5.0,0.0
1740,q1Zeij_UWmA,Standard,9.0,8.5
1741,-ip0P5gq6ho,Standard,5.0,0.0
1742,BYiSby7H7mQ,Standard,7.5,8.5
1743,bP9gFHuYvcs,Standard,8.5,9.0
1744,LzfVnR_3rMY,Standard,8.0,9.0
1745,T1fPo6ZPx-o,Standard,5.0,0.0
1746,datQ8Xi-yjg,Standard,5.0,0.0
1747,KcbH262ZlG4,Standard,-1.0,0.0
1748,ToA1LG3VxeQ,Standard,3.5,0.0
1749,xttu_NCbyX8,Standard,7.0,6.0
1750,gJD1XN84ivk,Reaction,3.0,8.0
1751,ox7Ef0MqYZM,Standard,6.5,2.0
1752,vOiHNY7pKUo,Reaction,5.0,6.0
1753,KldJ4APflxs,Standard,-1.0,0.0
1754,WzYd0-JAsXw,Standard,-1.0,0.0
1755,5fr2J4u0hiQ,Standard,5.0,0.0
1756,AsYztuWGCV0,Standard,5.0,0.0
1757,vOTZWvmczj8,Standard,6.5,2.5
1758,cDrtQ4Y8VWk,Standard,5.0,0.0
1759,2xpuCQYWhfw,Standard,5.0,0.0
1760,NLgvvNqtp9k,Standard,5.0,0.0
1761,Zdrlu-NT8zY,Reaction,8.5,8.0
1762,HQP7mS4NALM,Standard,-1.0,0.0
1763,T4k_lbbAWk8,Standard,-1.0,0.0
1764,LawLLai614M,Standard,3.5,4.0
1765,SM8wVnDWzA0,Standard,5.0,0.0
1766,MgyzC6ZmHHE,Reaction,9.0,9.0
1767,1wENkGYqDNU,Standard,5.0,0.0
1768,Hv7wnBQHbWw,Standard,5.0,0.0
1769,8w5Wcy7C39U,Reaction,-1.0,0.0
1770,xB5rL77woVc,Standard,-1.0,0.0
1771,_-ltOL2yPDI,Standard,5.0,0.0
1772,3j7THsBnvoA,Standard,6.5,0.0
1773,0sYFKSUPubA,Reaction,7.5,7.5
1774,Wn-ZdQ4NFYc,Standard,7.0,8.0
1775,7e2s-fVCFOg,Standard,-1.0,0.0
1776,F6UTPPzJOR8,Standard,9.0,9.0
1777,NkwkQWhTmmA,Standard,-1.0,0.0
1778,6r-Wl2gFZ58,Standard,8.5,9.0
1779,bvfoo1AAQyc,Standard,5.0,0.0
1780,IAs9JHpMueQ,Standard,4.0,0.0
1781,j2VXpMtAAVM,Standard,9.0,9.0
1782,HJxXFEg9fWg,Standard,5.0,0.0
1783,bElxD2ISsSM,Standard,-1.0,0.0
1784,xzvDqPlTGHk,Standard,5.0,0.0
1785,HSWi6-XDxrY,Standard,5.0,0.0
1786,gMgB2NW5Asc,Standard,-1.0,0.0
1787,N94qnjbZKEk,Standard,8.5,8.0
1788,EdI0rRmQ-pQ,Standard,-1.0,0.0
1789,Rq5l_PqAL_g,Standard,3.5,0.0
1790,w0KNROV7qwk,Standard,7.5,7.5
1791,DrsaB6rfiEg,Standard,5.0,0.0
1792,PzsfJ2A3Wn0,Standard,4.0,0.0
1793,JQSzTaiNpwg,Standard,8.5,9.0
1794,-rl75DcBxXE,Standard,5.0,0.0
1795,w9AzmNwYxlg,Standard,5.0,0.0
1796,ppQPM8Ea-94,Standard,5.0,0.0
1797,BBzROxah3dI,Standard,5.0,8.0
1798,cEa6CmCESIo,Standard,-1.0,0.0
1799,5VPrfwletNY,Standard,5.0,0.0
1800,r1PzMhbsK4c,Standard,9.0,9.0
1801,XQfZSX5fHM4,Standard,5.0,0.0
1802,LonOPnPwIrk,Standard,-1.0,0.0
1803,9CE-8c2lWM8,Standard,5.0,0.0
1804,PzzJQBT3pL0,Standard,5.0,0.0
1805,4ISb0Wq9cSk,Standard,-1.0,0.0
1806,q_8M7CLcRNQ,Standard,5.0,0.0
1807,4fpU-TNzha0,Standard,5.0,0.0
1808,GbeFgEY4_Us,Standard,-1.0,0.0
1809,DuTtj0XJxE0,Standard,7.5,8.0
1810,kQCqv1klb-Q,Standard,-1.0,0.0
1811,YJ4Cmz3loUo,Standard,-1.0,0.0
1812,lVYJKEHcjas,Reaction,5.0,7.0
1813,rIKX6PkZ4Gs,Standard,-1.0,0.0
1814,ChuTIosmUec,Standard,3.0,0.0
1815,d0TfB9tY4Ho,Standard,-1.0,0.0
1816,Sxz_-ZJ6ttc,Standard,5.0,0.0
1817,vn-J4kUmoGQ,Standard,5.0,0.0
1818,l3MRU6260Yo,Standard,5.0,0.0
1819,T0DT-4Vi080,Standard,5.0,0.0
1820,awty0WscXn0,Reaction,7.0,8.0
1821,6rVvVB8QUGM,Reaction,8.0,8.0
1822,2GFGQ77A8OY,Standard,3.5,7.0
1823,E_yYCPbUNLs,Reaction,6.0,0.0
1824,n7HQqKY1HEI,Standard,-1.0,0.0
1825,YGY7fDNA9Ps,Standard,-1.0,0.0
1826,htp70snefyI,Standard,5.0,0.0
1827,m3W5f_TDQ5w,Standard,8.5,7.5
1828,-i2hMEoqG60,Standard,5.0,0.0
1829,ybhQkuTGVdI,Standard,3.5,0.0
1830,poI7b9lYROQ,Reaction,7.5,8.0
1831,JHJSJLNAnCY,Standard,-1.0,0.0
1832,Rdx0usARLlc,Standard,5.0,0.0
1833,j3T3mfdnzbM,Reaction,6.0,0.0
1834,E0cDIJdg9ac,Standard,9.0,9.0
1835,zIGW9DzK0pA,Standard,6.5,0.0
1836,Ui1iuN5wtHo,Reaction,-1.0,0.0
1837,dJBx6S5ZPm0,Standard,9.0,9.0
1838,knsYuRQWllw,Reaction,5.0,0.0
1839,XrBc-gCs_pU,Standard,-1.0,0.0
1840,By8uoDfMQ48,Standard,5.0,0.0
1841,ZnATwbXcC8Y,Standard,1.5,8.0
1842,zeffW3jGhUA,Standard,5.0,0.0
1843,D_W2DQ5Gi0g,Standard,-1.0,0.0
1844,Jo3tHCkoxKE,Reaction,-1.0,0.0
1845,8qrNfDv9h-4,Standard,5.0,0.0
1846,WDKngnUoRSo,Standard,-1.0,0.0
1847,ouaGiwAQMoc,Reaction,9.0,8.0
1848,6_wJ6AcWbQk,Reaction,7.5,6.0
1849,NPfHSJ9r5ak,Standard,5.0,0.0
1850,lWZZG8SG-Yw,Standard,5.0,0.0
1851,boSxgOBaxY0,Standard,-1.0,0.0
1852,VhBhNmGJ3fM,Standard,8.5,7.5
1853,HBqgNX8ZKZw,Standard,3.5,0.0
1854,ta6QFop2MCA,Standard,5.0,0.0
1855,LTSZ6RdA16E,Standard,8.5,9.0
1856,K694cGBqU40,Reaction,-1.0,4.0
1857,9coMH1XVFgA,Standard,7.0,7.5
1858,Q5aGGsaCfu4,Standard,5.0,0.0
1859,CssIu2CZGbw,Standard,7.0,7.5
1860,QB7IHHzRR8I,Standard,5.0,0.0
1861,Pj6s8G3k3Eg,Standard,6.5,2.0
1862,dWX8zw4OOUI,Standard,-1.0,0.0
1863,G8MJ-bAE7-U,Reaction,6.5,8.0
1864,HeaNd21FFOc,Standard,5.0,0.0
1865,BF_HMiMAuOE,Standard,1.5,7.5
1866,LhtzbugCpbs,Standard,5.0,0.0
1867,tz76TWJHH5Y,Standard,-1.0,0.0
1868,_FfyBmWs7Y0,Standard,3.5,6.0
1869,z9NP2otSF5Q,Standard,-1.0,0.0
1870,p5ytzVcRWnw,Standard,3.5,0.0
1871,9wujltQfeRw,Standard,7.5,2.5
1872,6tMnGvoGtfc,Standard,5.0,0.0
1873,wg_6LXOXY2Q,Standard,-1.0,0.0
1874,qkJspJhVo14,Standard,5.0,0.0
1875,_Z69K_sYCXk,Standard,5.0,0.0
1876,wa2cvGRx8jQ,Standard,-1.0,0.0
1877,f8Gvr57cLU0,Standard,5.0,0.0
1878,vm7KQf6Li1s,Standard,8.0,4.0
1879,XNGrm64xf2Y,Standard,-1.0,0.0
1880,q-dzHldwBMI,Standard,3.5,0.0
1881,uY8v2qmIEPk,Standard,5.0,0.0
1882,BzHjvqkqDuI,Standard,5.0,0.0
1883,h81qyYCLK_s,Standard,4.0,0.0
1884,xNiBztLfjms,Standard,6.5,7.0
1885,MW-fOurlHDA,Standard,-1.0,0.0
1886,5RmLMersfbM,Standard,6.5,0.0
1887,sgss1DvQYKo,Standard,3.5,0.0
1888,FZbL9vAC6yk,Standard,3.5,0.0
1889,1xnBhM0zTAI,Reaction,8.0,7.5
1890,GpbFOkafROY,Standard,6.0,0.0
1891,mXWFUgtoYBM,Standard,8.0,9.0
1892,5rlD5UCFmEc,Standard,8.0,8.0
1893,AcMXaf6hxAg,Standard,5.0,0.0
1894,H38clOQohow,Standard,6.5,0.0
1895,uUFvwjKizbY,Reaction,7.0,8.0
1896,-CIBLo7dVr4,Standard,-1.0,0.0
1897,wBkRe9HhfCQ,Standard,5.0,0.0
1898,HkoGAQ4uagg,Standard,3.5,0.0
1899,RG2NPlS5RZ4,Standard,9.0,8.0
1900,LwMfyn4mhjE,Reaction,4.0,0.0
1901,e6go-wvCqCc,Standard,5.0,0.0
1902,IEiFVBdkpmE,Standard,-1.0,0.0
1903,NLar74LNQoI,Standard,-1.0,0.0
1904,rbsEQel5XEw,Reaction,5.0,0.0
1905,SB33HH-kD9M,Standard,-1.0,0.0
1906,3g86zymEavg,Standard,5.0,0.0
1907,rz_-NnHBJb8,Standard,5.0,0.0
1908,wvoxL3gyOcU,Standard,-1.0,0.0
1909,cE7fiKJWvek,Standard,-1.0,0.0
1910,67hEi-0AVEE,Standard,3.5,0.0
1911,E7si4LGvf74,Standard,3.5,0.0
1912,m0nSyh9U5sM,Standard,-1.0,0.0
1913,fp0SnJnKSH8,Standard,-1.0,0.0
1914,hMZ0OTZr3NQ,Standard,7.0,8.0
1915,wwcKGNqXiJk,Standard,-1.0,0.0
1916,16z1GcJoYqY,Standard,8.5,8.0
1917,S8QcmpweTfw,Standard,-1.0,0.0
1918,qpXFus7LNoQ,Standard,4.0,0.0
1919,wsTxaooue3I,Standard,8.5,8.0
1920,Sx15UIW3YdY,Standard,5.0,0.0
1921,Yv2rR0y_kB8,Reaction,6.0,6.0
1922,bHrZN8VJkAs,Standard,-1.0,0.0
1923,RSBS2e0RXRA,Standard,7.5,8.5
1924,JTJQQyaOTAI,Reaction,7.5,7.5
1925,-fjdEdiyooY,Standard,5.0,0.0
1926,X-vBVUMhU8Y,Standard,7.5,8.5
1927,ZnQjvnKHdbk,Standard,4.0,0.0
1928,0GYE5eSgiW0,Standard,6.0,0.0
1929,w1-v2ymLI30,Standard,-1.0,0.0
1930,8hGc1JkjcxE,Standard,5.0,0.0
1931,yVgAlK5R5co,Standard,8.5,8.5
1932,XrR1wnlDKq4,Standard,5.0,0.0
1933,onmCYPz_Zgk,Standard,5.0,0.0
1934,0QFEsuy0P6A,Standard,-1.0,0.0
1935,rI2IGj9Sp5M,Standard,-1.0,0.0
1936,jQBqVrCbju4,Standard,5.0,7.0
1937,hjeOswZnmdY,Standard,5.0,0.0
1938,zoG5WUeqf4Y,Standard,5.0,0.0
1939,kaMz0e26XxE,Standard,-1.0,0.0
1940,TUUpYzjl4Rc,Standard,-1.0,0.0
1941,wieOlvN-ONU,Reaction,8.5,8.5
1942,yQpqcrqN-gc,Standard,5.0,0.0
1943,Gh82yzj3lk8,Standard,5.0,0.0
1944,_SgwDJsiXjw,Standard,7.5,7.5
1945,j8tPYqDZ8cY,Standard,8.5,9.5
1946,MiIbnaNMfjI,Standard,3.5,0.0
1947,lxdWe9BKlF8,Standard,5.0,0.0
1948,hxEFaIIQGtU,Standard,5.0,0.0
1949,qtJo5QHBRXU,Reaction,6.0,6.0
1950,M-AFshgHBsk,Standard,4.0,0.0
1951,oPi6qTG_-Jo,Standard,5.0,0.0
1952,9UZYzYPRNUs,Standard,8.5,7.5
1953,BvYFDMSio7k,Standard,5.0,0.0
1954,vAV8w6gm3dE,Standard,5.0,0.0
1955,s9I6cg29RkI,Standard,3.5,0.0
1956,scNCHs4Nl08,Reaction,8.5,7.5
1957,MjOCJgJTEfY,Standard,9.0,9.0
1958,LsNGTE9xJLU,Standard,8.5,8.5
1959,Mbq1sxkV1R4,Standard,4.5,0.0
1960,r5DKhlXweHE,Standard,3.0,7.0
1961,zbl-wlTXyu4,Standard,5.0,0.0
1962,wvX-psK3tpg,Standard,9.0,8.0
1963,rgNWKXGtB48,Reaction,9.0,9.0
1964,XJZtKOby6dY,Standard,6.5,0.0
1965,GZSTTwaEHBQ,Standard,9.0,8.0
1966,A94ZNdUZANE,Standard,6.5,6.0
1967,G2Re9vRfGUs,Standard,5.0,0.0
1968,a10MoMASGu0,Reaction,7.5,7.0
1969,Jf_WrGaPbtE,Standard,3.5,0.0
1970,t-r8cawaq4Y,Standard,2.0,0.0
1971,ScJ4dlnGIrs,Standard,5.0,0.0
1972,IMlG4-gX2Ho,Standard,-1.0,0.0
1973,eisuW3FKJzk,Reaction,8.5,9.5
1974,29tYaJF1RC4,Standard,6.0,0.0
1975,QKAcB-pOjzg,Standard,-1.0,0.0
1976,y0gu4QXwDpc,Standard,6.5,6.0
1977,IkyTlvWxugA,Standard,4.5,0.0
1978,eVVUCdTOKQ0,Standard,-1.0,0.0
1979,D59tHB6zHKY,Standard,5.0,0.0
1980,NbsZr44_Sag,Standard,4.0,0.0
1981,xpeRNtCoXmU,Standard,7.0,8.5
1982,thfKfaOityM,Standard,9.0,9.5
1983,Vg2awzs9mJw,Standard,5.0,0.0
1984,qPIhzSsJrNo,Standard,-1.0,0.0
1985,73BI-SRsi7c,Standard,1.5,3.0
1986,Daz1HsDF7hw,Standard,7.5,7.5
1987,sCChp1yCLFM,Standard,5.0,0.0
1988,X28CnxvDDD8,Standard,5.0,0.0
1989,k9cJBHJdTQo,Standard,7.0,0.0
1990,Bg5YzWxi2tI,Standard,5.0,0.0
1991,P5O2lZN9W5g,Standard,5.0,0.0
1992,nTrv-PnBVoE,Reaction,-1.0,6.0
1993,rdDtlmsweiw,Standard,7.0,10.0
1994,VN_kAHIT9bg,Standard,3.5,0.0
1995,VUa0LowsgXQ,Standard,8.0,10.0
1996,nV4T1xN9snM,Standard,-1.0,0.0
1997,zyBphLjP__w,Standard,9.0,9.0
1998,CA_E_pkbqBo,Standard,3.5,0.0
1999,VMS7PvsH24U,Standard,-1.0,0.0
2000,XUm_exlVEFI,Standard,8.0,7.0
2001,fUDB2J8DL2g,Standard,3.5,1.0
2002,IYG1s1k4ZtI,Standard,8.5,4.0
2003,LJw9n5geTmc,Standard,5.0,0.0
2004,tL8GZgvvurI,Standard,-1.0,0.0
2005,Nx1_un8kaSk,Standard,-1.0,0.0
2006,j6V0DvJU6Hg,Standard,3.5,2.0
2007,Pywkw_xNXYA,Standard,5.0,0.0
2008,BDM4AfmMFkQ,Reaction,-1.0,0.0
2009,pR0usp1PCO4,Standard,6.5,8.5
2010,NoCldKsPrXo,Standard,6.0,2.0
2011,hHbkM6psTBU,Standard,8.0,8.0
2012,KsBOWbPEBlE,Standard,5.0,2.0
2013,Mhv4RDZLikU,Standard,5.0,0.0
2014,Qxh8LXNTOQk,Standard,6.5,7.0
2015,swsl78v8UDE,Standard,5.0,0.0
2016,UXVo_ypLHOg,Standard,3.0,0.0
2017,8OS_gmv4Ml0,Standard,-1.0,0.0
2018,plAbCDTeLdc,Standard,5.0,0.0
2019,lY0afGVdMqg,Standard,-1.0,0.0
2020,6xlJsRfA40g,Standard,5.0,0.0
2021,4MkR31wfDzU,Standard,7.0,4.0
2022,zME2O410_Tg,Reaction,-1.0,0.0
2023,KSUDQrOYu5U,Reaction,3.5,0.0
2024,KroUNc6hIyc,Standard,5.0,0.0
2025,9vWKxnVZO60,Standard,8.0,8.0
2026,w-zYq1-c9oA,Standard,5.0,0.0
2027,Bhe9ses_7Ns,Standard,6.5,0.0
2028,8-uECOUgik4,Standard,5.0,0.0
2029,LzRm2ApUfYI,Standard,5.0,0.0
2030,NasAhLAkoEk,Standard,-1.0,0.0
2031,tYG6XK5jhvw,Standard,5.0,0.0
2032,X3wq7xAd3Pk,Reaction,-1.0,6.0
2033,R37zr62cBOk,Standard,6.0,8.0
2034,EKi0Q40hLWo,Reaction,8.5,8.0
2035,qxcBN1Z4wDo,Standard,8.5,8.5
2036,p3kEWeKjkzs,Standard,-1.0,0.0
2037,hV7clAlDr1U,Standard,-1.0,0.0
2038,3D70W3Zv6s4,Reaction,6.5,8.0
2039,iUVUiJ_6wAc,Standard,3.5,0.0
2040,vWAurFpH3XY,Standard,-1.0,0.0
2041,rn1Dvmb4ZwI,Standard,9.0,8.0
2042,PtWMolukUF8,Standard,3.5,0.0
2043,x27SFY2yjvo,Standard,5.0,0.0
2044,5KuYojbhUDo,Standard,5.0,0.0
2045,6P5juJ_4Yxw,Reaction,-1.0,0.0
2046,R2DzQzhT04o,Standard,5.0,0.0
2047,f74EexcZqFY,Standard,-1.0,0.0
2048,5Rn6Hx-cjwo,Standard,5.0,0.0
2049,JxuO4Gb69gE,Standard,5.0,0.0
2050,4VW6IskbzYU,Reaction,-1.0,0.0
2051,PYtfqeqKMto,Standard,5.0,0.0
2052,V8nV6qKLRM8,Standard,6.0,0.0
2053,8alpyuCszBE,Standard,8.5,9.0
2054,YbASAfl6qUo,Standard,2.5,1.0
2055,YVGsEsxpC4Y,Reaction,7.0,8.0
2056,VyVsvRl6X_w,Standard,4.0,8.0
2057,3LaRA0SV_nc,Standard,8.5,8.0
2058,GGOTHXKQRRw,Standard,5.0,0.0
2059,KCXlvqlspbk,Standard,6.5,2.0
2060,9Ni14oYPySk,Standard,6.5,8.0
2061,JEaDpnaqmoE,Standard,5.0,0.0
2062,Fw1CPUmvvDE,Standard,-1.0,0.0
2063,PbL_Vb8AZk0,Standard,3.5,0.0
2064,e2AJSXjvj5g,Standard,8.0,7.0
2065,4IYwLZZHTwI,Standard,-1.0,0.0
2066,hOHbs9OwpMU,Reaction,4.0,0.0
2067,ZfUCuk4fWoU,Standard,5.0,0.0
2068,GOTa1a4Vaq0,Standard,5.0,0.0
2069,1pN_1oAg_Bo,Standard,-1.0,0.0
2070,uNQns_bioIQ,Standard,-1.0,0.0
2071,E7Ab-kATlU0,Reaction,-1.0,0.0
2072,AShe6JzDqRo,Standard,-1.0,0.0
2073,G-CFKL813Zo,Standard,7.5,6.0
2074,R0Vzlqg6Lco,Standard,5.0,0.0
2075,78lYzm_sasA,Standard,5.0,0.0
2076,N9-Ip1f1jx0,Standard,5.0,0.0
2077,T-0t7BTfoLI,Standard,5.0,0.0
2078,PF8EirZu1Z8,Standard,5.0,0.0
2079,gpre0coZgGE,Standard,-1.0,0.0
2080,zG8lQgcxzvQ,Standard,6.0,8.0
2081,wDMPq1GQPWU,Reaction,7.0,0.0
2082,TdLSkW0TCMU,Standard,-1.0,0.0
2083,RaCe6xHZB-0,Standard,5.0,0.0
2084,X8gIsgSkNA4,Reaction,3.5,0.0
2085,ZNW3C1krWPM,Reaction,7.0,8.0
2086,NnTK__tz970,Standard,5.0,0.0
2087,BG5vIzgza4E,Standard,-1.0,0.0
2088,WlXdt8asOXw,Reaction,4.0,0.0
2089,UZUuystGUzs,Standard,8.5,8.0
2090,HGk0AbS1aAI,Standard,8.5,7.5
2091,ys2zk0TZVF4,Standard,-1.0,0.0
2092,K0YESn2Bo1Q,Standard,7.5,8.0
2093,d-1yx9BZazU,Standard,7.0,6.0
2094,6DRtfp8tYUw,Standard,5.0,0.0
2095,ULfotONdTrE,Standard,5.0,0.0
2096,z79qg_YTd2M,Standard,5.0,0.0
2097,oAVyoA5wzmA,Standard,-1.0,0.0
2098,16_uObGL_Xs,Standard,5.0,0.0
