video_id,video_type,ideology_score,populism_score,request
oHeh0l1uv4s,Reaction,6.5,0.0,
G2Re9vRfGUs,Standard,4.0,0.0,
E-RIqGck4ZM,Standard,7.5,8.5,
wcbzr32oZ-U,Reaction,7.5,8.5,
100Ob-T3Z5Y,Standard,3.5,0.0,
uigxcjvgCXg,Standard,-1.0,-1.0,
lzV_TGrYRso,Reaction,7.5,6.5,
r5LSuPb0fPs,Standard,5.0,0.0,
Z8SnaYXAAkA,Standard,7.5,9.0,
Xn0ZUhRL-NM,Standard,8.0,9.0,
81qCcCG9qIQ,Standard,7.5,8.5,
gvXTLum8MCg,Reaction,7.0,7.0,
pPQkVCggxRY,Standard,5.0,0.0,
EGGr7KnhHJc,Standard,9.5,10.0,
2qZekhwW2Fg,Standard,-1.0,-1.0,
2DoNlGlvgWg,Standard,7.5,8.5,
W8dsoWGywW0,Standard,5.0,0.0,
9uDkgH5Qnuc,Standard,-1.0,0.0,
JFtHVmxMw14,Standard,8.5,8.5,
ROjGMHUdWLU,Standard,5.0,0.0,
R6_LleoCjOw,Standard,9.0,9.5,
I-2z1a0BOkE,Reaction,1.5,6.0,
htp70snefyI,Standard,4.5,0.0,
ayHsZ4olneE,Reaction,7.5,8.0,
e3k63QSsWw4,Standard,-1.0,-1.0,
4_WE7qYCMD0,Standard,-1.0,-1.0,
aK5Pbp4QO3I,Standard,-1.0,-1.0,
kIutx04c03Y,Standard,-1.0,-1.0,
GMlQ_eh3WGA,Standard,8.5,8.5,
GIG-X9s3teA,Standard,6.0,0.0,
e1jYjQoRCgU,Standard,7.5,8.0,
FAvpvpZIeMo,Standard,5.0,0.0,
MdQT79Gt0Q0,Standard,8.5,9.0,
xqm16SABCrE,Standard,5.0,0.0,
ph0CeBCAuKM,Standard,7.0,7.5,
kDri-98sWM0,Standard,7.5,1.0,
4qt-oQXsZbU,Standard,-1.0,-1.0,
V-3RKfV6ZAE,Standard,7.5,9.0,
xejDTfwcXg8,Standard,5.0,6.5,
BXFNy06UOeU,Standard,6.5,2.5,
mfMQTY8V-UU,Standard,5.0,0.0,
PBi1_Za_dCg,Reaction,9.0,9.5,
RSkWcg8kSSE,Standard,-1.0,-1.0,
hKGNM-yB3E4,Reaction,3.5,7.5,
RgRA9AGQfxw,Reaction,7.5,9.5,
Wz5f8jNUync,Standard,-1.0,-1.0,
LTpoZpoDavQ,Reaction,-1.0,-1.0,
bkJhF0VHMok,Standard,5.0,0.0,
kPDFb0JmMlA,Standard,5.0,0.0,
IeRob72dG_0,Standard,6.5,4.5,
kgqvFuqpVAA,Standard,7.0,9.5,
9GUqpdDQB20,Standard,-1.0,5.0,
pwyUb920-GU,Standard,7.0,6.5,
wkaOz8OO9po,Standard,-1.0,6.5,
sz0xlVKKTrI,Standard,5.0,0.0,
NTLLMziih80,Standard,5.0,0.0,
YGY7fDNA9Ps,Standard,-1.0,0.0,
PuSDi_EcqaY,Standard,7.5,0.0,
oL-WdnZ3XR4,Reaction,1.5,7.0,
xebc5VkW3vs,Standard,5.0,0.0,
--I8kHFctX0,Standard,1.5,2.5,
fDFsM-HzA_0,Standard,8.5,2.5,
etc7uNXcpnE,Standard,7.5,7.5,
afO-rZKImA4,Standard,-1.0,-1.0,
BF_HMiMAuOE,Standard,2.5,7.5,
Rt8WrzUj1A8,Standard,2.5,1.5,
x0HupU14KQY,Standard,7.0,1.0,
Qccoiyk7wa4,Standard,9.5,9.8,
0oyoJMJtFZ4,Standard,-1.0,-1.0,
rebSSy_SgA8,Standard,5.0,0.0,
7mRipqaLuqI,Standard,3.5,0.0,
22-b77YdWI8,Standard,7.5,2.5,
1FgfHu3Rhcs,Standard,-1.0,-1.0,
rjAagXX5UQQ,Standard,-1.0,5.0,
7bb-Ru8VASM,Standard,5.0,0.0,
Rf0s1CjRmCQ,Standard,5.0,0.0,
m7WgfvjPND0,Standard,-1.0,-1.0,
3WNy0mJXW-0,Standard,5.0,0.0,
CaLbJUXipkc,Standard,5.0,0.0,
-QzswYCmBII,Standard,8.5,9.5,
bZ8zbImS4BI,Standard,8.0,7.5,
FR7Y2CqcsNM,Reaction,7.5,8.5,
GuEZ5XzE0Rs,Standard,8.5,9.5,
HCD_EdjoQEQ,Standard,7.0,9.0,
iKG1j74220A,Standard,8.5,9.5,
nmE-JV54iig,Standard,5.0,0.0,
TpRrsdxEN4E,Standard,8.5,9.0,
AftIJSmN2Ro,Standard,7.5,6.5,
sBRKF4Qyqzo,Standard,6.0,8.5,
q9xN7EYCqtg,Standard,-1.0,-1.0,
d4fGqEy3C8Y,Reaction,3.5,8.5,
E7Ab-kATlU0,Reaction,-1.0,-1.0,
TUC3GZnzHxs,Standard,-1.0,-1.0,
fteuGmxDAhw,Reaction,3.5,0.0,
Ohs1ZVrnyDs,Reaction,-1.0,-1.0,
RaCe6xHZB-0,Standard,4.0,0.0,
xBgN9HWY6_s,Standard,5.0,0.0,
scNCHs4Nl08,Standard,7.5,7.0,
L1y_b3b0LRc,Standard,0.5,9.0,
9H55gNHMfEE,Standard,5.0,0.0,
mxEVBEnpM8E,Standard,7.5,8.5,
vFzIP3zK1Jo,Standard,5.0,0.0,
3PsLmqFirjM,Standard,4.5,0.0,
PIRKTm_MQb4,Standard,8.0,9.0,
C_C3sYIHtGc,Standard,-1.0,-1.0,
lWJvyoMYTks,Standard,7.0,6.5,
OHNO8b-dias,Standard,7.5,9.5,
WsyK60aBN1I,Standard,1.8,3.5,
fDVEJoenS0Y,Standard,-1.0,-1.0,
wChZncDqq8U,Standard,5.0,5.0,
f32HCTWyPMM,Standard,6.5,8.5,
-u4a7i83eSw,Standard,2.5,7.5,
MFK-EQ3Wt_Q,Reaction,8.5,9.0,
KnrwGgpHB00,Standard,2.5,1.5,
WQbP51YsvjQ,Standard,5.0,0.0,
GGOTHXKQRRw,Standard,5.0,1.0,
jb3hucIh-gY,Standard,7.5,8.5,
hJx7GZnjFVY,Standard,5.0,0.0,
PUpXnSCQYwo,Standard,2.5,0.0,
sbXobdhfj5Y,Reaction,-1.0,-1.0,
yeIEybBlDUE,Standard,-1.0,-1.0,
0C09kg_Lne0,Standard,6.8,6.5,
C4WwYte5FZw,Standard,2.5,7.5,
4QJXuLAWse0,Standard,7.5,0.0,
csamvD8iv5Y,Standard,3.5,0.0,
By8uoDfMQ48,Standard,5.0,0.0,
VsmDToG1_z0,Standard,7.5,3.5,
CssIu2CZGbw,Standard,7.5,7.5,
bGojQi3Xe64,Standard,7.5,7.5,
7X8LK-RgfFs,Standard,4.5,0.5,
R0L6iCLlluc,Standard,8.5,8.5,
tbG1GW9872w,Standard,5.0,0.0,
BoLE7FoDDS0,Standard,8.5,8.5,
TlomiZUGpMg,Standard,5.0,0.0,
rr9nbY3W2ZM,Standard,-1.0,-1.0,
grEyl2xnfUs,Standard,-1.0,-1.0,
1V1Yfq-wKwc,Standard,5.0,0.0,
0db4LfW_qiU,Standard,-1.0,-1.0,
56nsRIQ3i0k,Standard,-1.0,-1.0,
HmZELk4lExE,Standard,5.5,0.0,
MhjRPD4Ps1c,Reaction,2.5,7.5,
WuEaNhV0vQM,Reaction,-1.0,8.5,
eCy_eEm8jgA,Standard,-1.0,-1.0,
COlvRV6hfi0,Standard,5.0,4.0,
auUtogCONUk,Standard,4.5,0.0,
9_JCGuz73Aw,Standard,-1.0,-1.0,
_H3GofJpVzI,Standard,8.5,9.5,
M-AFshgHBsk,Standard,3.5,0.0,
tJHvPLIWFb4,Standard,5.0,0.0,
drd1TtG6rV8,Standard,4.0,0.0,
XSAOqV8IxOw,Standard,5.0,0.0,
uJxwhFeF-kM,Standard,5.5,6.5,
F6xpZAwUJ6U,Standard,-1.0,-1.0,
pgyUNEl91KI,Standard,3.5,0.0,
FyZbYWWfEMw,Standard,4.5,6.5,
_SWFqSL8k5g,Standard,7.5,8.5,
vkYAPsSy9NA,Standard,-1.0,-1.0,
EJNpjRr5FJ4,Standard,6.5,8.0,
VwK_8d6ZypE,Standard,3.5,8.5,
BzHjvqkqDuI,Standard,5.0,0.0,
_Jfqm8QYbvo,Standard,5.0,0.0,
4vMVsph2Wn0,Standard,5.0,0.0,
KNCo_ivUCTA,Reaction,-1.0,-1.0,
VhBhNmGJ3fM,Standard,8.5,7.5,
MsuKQwaBv9w,Standard,-1.0,-1.0,
v9STik8ZacM,Standard,7.5,8.5,
TvAbZulM9ks,Reaction,7.5,8.5,
-M0q0Le5Hsc,Standard,-1.0,-1.0,
cxiCufThkXo,Standard,-1.0,-1.0,
6-nST91QGws,Reaction,7.5,7.5,
0bQceK5uGzI,Standard,5.0,3.0,
Fecx7CJgjyY,Standard,5.0,0.0,
OXDMnx5dxYg,Standard,5.0,0.0,
uxNmFGh4r6A,Standard,4.0,1.0,
-KLqs5nSITA,Standard,-1.0,-1.0,
nCsNJt4sKfU,Standard,-1.0,-1.0,
6rFYrL-jWIQ,Standard,-1.0,-1.0,
9zIQhplU9Js,Standard,5.0,0.0,
ri5CQE5xiac,Standard,-1.0,-1.0,
G4lVkAEoq94,Standard,8.5,8.5,
D3fWUT3vRLM,Standard,2.5,7.5,
CAoh6lkZmwE,Standard,1.5,7.5,
ojP-YCrNEPY,Standard,8.0,7.0,
Lrv0sD6GChs,Standard,4.5,0.0,
llK4M1BWNfQ,Standard,1.5,9.0,
8IBJx0HqR74,Reaction,-1.0,-1.0,
q-dzHldwBMI,Standard,2.5,0.0,
D6x2jaMGnEc,Reaction,8.5,9.0,
92s23oJbaaY,Standard,-1.0,-1.0,
0fa0h3OifGQ,Standard,7.5,8.5,
T7JIiShPlwk,Standard,6.5,0.0,
lV-kkT_GND4,Standard,5.0,0.0,
4N_wq-tqOJQ,Standard,-1.0,-1.0,
cV6b5ix2lsE,Standard,8.0,6.5,
bjBATL2QN0k,Standard,8.0,8.5,
NF9pWcRv368,Standard,8.5,9.5,
w4Y9SomH9Nc,Standard,2.0,8.0,
koAFSsZt73c,Standard,8.5,9.5,
yNHTXREAhhE,Standard,3.5,0.0,
GpbFOkafROY,Standard,-1.0,-1.0,
Q7lduMyUQe0,Standard,-1.0,-1.0,
6JFZTow6_7I,Standard,5.0,0.0,
VUa0LowsgXQ,Standard,7.5,9.0,
zgQbsddrx3Q,Reaction,7.5,8.5,
GaNBnPlKFmA,Standard,-1.0,-1.0,
IZP_sBgwItc,Standard,3.5,0.0,
EUVXRHbeJMc,Standard,5.0,0.0,
wocd5BGtYTQ,Standard,8.5,9.5,
ycmW8yrIOo0,Standard,-1.0,0.0,
-8cTMHy7Xkw,Standard,-1.0,-1.0,
JQSzTaiNpwg,Standard,8.5,9.0,
OmbXsBUelXI,Standard,3.5,9.0,
zIgSS_XAHUQ,Standard,2.0,1.0,
tewp9GgpKkE,Standard,-1.0,-1.0,
7ovTTXBtWqs,Standard,5.0,0.0,
37i7iEWuz5Q,Standard,5.0,0.0,
PNu4v7Y5_YA,Standard,7.5,8.5,
reWlp9Dm9yA,Standard,-1.0,-1.0,
FR9XFn3n810,Standard,6.5,6.0,
CtzloSSQlKA,Standard,8.5,8.5,
sCChp1yCLFM,Standard,-1.0,-1.0,
IZwSkLNaOgM,Standard,-1.0,-1.0,
uutloHI51Fo,Standard,5.0,0.0,
7U4hCKyLPdM,Standard,7.0,7.5,
Pvt6rH7NMzc,Standard,-1.0,-1.0,
nEY-k_ognm4,Standard,5.0,0.0,
QMN38arOYig,Standard,7.5,8.5,
B0x0eiGUSt4,Standard,5.0,0.0,
QZ7N_vmWjTU,Standard,-1.0,-1.0,
HQqT_41RbQ4,Standard,-1.0,-1.0,
2_dlPnOH7EM,Standard,5.0,0.0,
uuveodcojeI,Standard,6.5,7.5,
TKkr7ImZXPI,Standard,5.0,0.0,
mIr5hQR8jDw,Standard,-1.0,-1.0,
4Wd-I09zwwQ,Standard,-1.0,-1.0,
egWNllnYhDE,Reaction,5.0,0.0,
BX5rm3EX75A,Standard,7.5,9.0,
2W5GrhRG3bI,Reaction,-1.0,-1.0,
s_bhrW70EoQ,Standard,-1.0,-1.0,
oB5uM2JTjiU,Standard,2.5,6.5,
EW62t2hLS3Y,Standard,8.5,8.5,
U6Sa-L3q5C8,Standard,-1.0,-1.0,
_acMtEFs5X0,Standard,7.0,0.0,
UZUuystGUzs,Standard,8.5,8.0,
pXpMHI1Xr8s,Standard,5.0,0.0,
gw2txEK6Oyc,Standard,-1.0,-1.0,
c1eluwISmVw,Standard,-1.0,-1.0,
mNrzt5py6_s,Standard,-1.0,6.5,
TEZkOunCYJE,Reaction,7.5,8.5,
e6bvN_zSb4k,Standard,7.5,8.5,
CjmjwvevZAo,Standard,5.0,0.0,
-qf-P4A3ER4,Standard,3.5,0.0,
qtJo5QHBRXU,Reaction,6.5,7.5,
15DAqgHz5eQ,Reaction,8.5,7.5,
CJok9TxRPrg,Standard,7.5,7.5,
kTTO53ATCvI,Standard,-1.0,-1.0,
kBfWwYSKgbk,Standard,7.0,7.5,
QsSHZ4xgOaU,Standard,7.5,7.5,
LIrHuGUpKjE,Standard,7.5,9.5,
TCmaoZYC3As,Standard,7.5,8.5,
DOjwvRN0Nsc,Standard,4.5,7.0,
G0KCWaT2Ilk,Reaction,8.5,9.5,
wU94MvC_UDY,Standard,3.5,5.0,
onbMWs_wvJg,Standard,-1.0,-1.0,
ZZyfzDKhR_I,Reaction,7.0,9.0,
Kv9N6UbnStw,Reaction,3.5,7.5,
KwfGNy65OB8,Reaction,7.5,8.5,
cIr7DmgcgAQ,Standard,2.5,0.0,
7SLRBNpzXAI,Standard,-1.0,-1.0,
b4rDxccIGzg,Standard,-1.0,-1.0,
_FfyBmWs7Y0,Standard,3.5,7.5,
WYMeW5NH7I8,Standard,5.0,8.0,
NyeIvL-u6K4,Standard,6.0,7.5,
pm6nq9nTPhQ,Standard,2.5,0.0,
6BdRPQxiFdE,Standard,8.0,7.5,
3gwkBafpcYE,Reaction,7.5,8.5,
n-bK2BGRng8,Reaction,-1.0,-1.0,
Hsgj8Ikk8ok,Standard,2.5,1.0,
0AzHN1qjOpM,Standard,3.5,0.0,
NUHjlM4SpR4,Standard,5.0,0.0,
HR5ODG8R1Qc,Standard,5.0,0.0,
8_E92NHTidk,Reaction,5.0,0.0,
qs8Zqo4Bp8w,Standard,8.5,9.5,
BPu-olt5g_s,Standard,-1.0,-1.0,
oMUzzPlEc9Y,Standard,-1.0,-1.0,
Jy3mwKJMBZ4,Standard,8.5,9.5,
p1gD3mk8ThU,Standard,-1.0,-1.0,
RG2NPlS5RZ4,Standard,8.5,9.0,
oAYxCdTCU8k,Standard,1.5,6.5,
EVsneyp7_Rk,Standard,-1.0,-1.0,
f1ms7uwvoCQ,Reaction,8.5,9.5,
tgUbvm1aZIw,Standard,-1.0,-1.0,
_SgwDJsiXjw,Standard,7.0,8.5,
bQdFhePLgRw,Reaction,-1.0,-1.0,
W2AxTz7WGT8,Standard,8.5,9.5,
466snXHjwr4,Standard,-1.0,-1.0,
RuLtW1wbVyQ,Standard,8.5,9.0,
0ZXeUdmYeIo,Standard,5.0,0.0,
dvLmEzK6WQM,Standard,5.0,6.0,
TsRwv_-2MO0,Reaction,9.0,9.5,
J_RlGF1bsIA,Standard,5.0,0.0,
tnsqyP3S-Gc,Standard,9.0,9.5,
d68Jci0fMFk,Standard,5.0,7.0,
EpBpLuCHQ8g,Reaction,7.5,8.5,
DUKhFv4oelA,Standard,-1.0,0.0,
uE6CWDBDnec,Standard,-1.0,0.0,
D8vC6tLESoY,Standard,5.0,0.0,
b3W0WbhqvjQ,Standard,5.0,0.0,
-poSjLqE7NQ,Standard,5.0,0.0,
u-dBC8qPs_8,Standard,5.0,6.0,
Mb91xZNCYE8,Standard,7.0,7.0,
Hhv_-1nUwVw,Standard,5.0,0.0,
0tV-beR1GKI,Reaction,6.5,0.0,
YC4QnFID7vo,Standard,8.5,9.5,
F9M5SNyfmTg,Standard,8.5,8.5,
_YLZPvamq2I,Standard,7.5,1.5,
rZRyGqyWlu4,Standard,7.5,6.5,
jQBqVrCbju4,Standard,4.0,8.5,
_q7VaOzDdko,Standard,5.0,0.0,
sRktBWhVfr4,Standard,5.0,0.0,
LzRm2ApUfYI,Standard,4.5,0.0,
Mq3vgiWYPIg,Standard,5.0,0.0,
3QYB0EfCl8w,Reaction,4.0,3.5,
rz5VA4ksQG0,Standard,-1.0,-1.0,
ZNokloSilow,Standard,-1.0,-1.0,
KIjwyN3nrwo,Standard,8.5,7.5,
5KaDooV9vCw,Standard,8.5,8.0,
EDbfBQNgXhg,Reaction,3.0,8.0,
uG5ymoRfaX4,Reaction,8.5,9.0,
ni60Sp_NiYE,Standard,5.0,3.5,
7CkircMBMsc,Standard,-1.0,-1.0,
-7iUK0TlIhk,Standard,5.0,0.0,
nmImDibf-FQ,Standard,2.5,6.5,
EytXXXUs69M,Standard,7.0,6.5,
zYbhxgdD1Xs,Standard,8.5,8.5,
kKIBhEscRJI,Standard,5.0,0.0,
I9GF3mg5gKU,Standard,-1.0,-1.0,
_-ltOL2yPDI,Standard,5.0,0.0,
eaCSuVuOURg,Standard,-1.0,-1.0,
h8ZaA76lbRI,Standard,2.5,0.0,
DsDbF3Z7cd0,Standard,-1.0,-1.0,
i3hJfUrwyCk,Standard,8.5,8.5,
7i8NSiEUPA0,Reaction,7.5,8.5,
LTSZ6RdA16E,Standard,7.5,9.0,
0Qz-sRhfYZs,Standard,3.5,0.0,
P04Ek4tFBv8,Standard,5.0,0.0,
FGkBTLqXeBI,Standard,5.0,0.0,
HGz2NS6aFHk,Standard,-1.0,-1.0,
RmO-tgmHBlA,Standard,5.0,0.0,
pZ8sqtnz7Lg,Standard,8.5,9.5,
LCd51bspwbE,Standard,8.5,6.5,
qRPL76vvocw,Standard,7.5,1.5,
jojgkonzGeo,Reaction,7.5,7.5,
5V91CDFkcI8,Standard,2.5,1.5,
0rGiibTWnNM,Standard,4.5,0.0,
CkaqXQTgUGY,Reaction,2.5,8.5,
kSNLyQHBAU4,Standard,3.5,7.0,
lMRu8hcDynY,Standard,2.5,0.0,
lGrBP0wnFJM,Standard,7.5,8.5,
p5ytzVcRWnw,Standard,3.5,0.0,
S8QcmpweTfw,Standard,-1.0,-1.0,
kaMz0e26XxE,Standard,-1.0,-1.0,
BvILxlEtY3o,Standard,8.8,8.5,
r-CIYXBa_dI,Standard,5.0,0.0,
JLtsoUa4jJE,Reaction,8.5,7.5,
pcg6vo4zD7I,Standard,-1.0,-1.0,
Bgr6TUJ8AaY,Standard,5.0,0.0,
kGaYuTyyyB8,Standard,4.5,0.0,
n1_ivFGqUX0,Standard,-1.0,-1.0,
8RgQGxv8J3Y,Standard,6.0,5.0,
8NQaMGBLCec,Reaction,-1.0,-1.0,
wUS8ovZgSzE,Standard,5.0,0.0,
h_m_k5_GUVs,Standard,5.0,0.0,
R7NoUSwinOQ,Standard,-1.0,-1.0,
FYwE2fypBTs,Standard,-1.0,-1.0,
s7Sdy9qn5cA,Standard,-1.0,-1.0,
ZnATwbXcC8Y,Standard,2.5,7.5,
RHeAIQVoH94,Standard,7.5,9.0,
NbsZr44_Sag,Standard,3.5,0.0,
ZLitplsUll4,Reaction,8.0,8.5,
wcHr0vf48DI,Standard,5.0,0.0,
ouaGiwAQMoc,Reaction,8.8,9.2,
QAMPt-oqtqs,Standard,5.0,0.0,
QcdL3ZyjhsI,Standard,5.0,0.0,
tIlsY9k_iLc,Reaction,7.5,7.5,
FiqS4rlKZFY,Standard,5.0,0.0,
2BKkzcUhpMw,Reaction,8.5,8.5,
50_l8N1bEo8,Standard,7.5,8.5,
-fjdEdiyooY,Standard,5.0,0.0,
R6CyJjChakU,Standard,-1.0,0.0,
8pRbU12xTPM,Standard,7.5,6.5,
Pywkw_xNXYA,Standard,5.0,0.0,
aozNNh_ClBw,Standard,-1.0,-1.0,
DkYsCdcJV0g,Standard,3.5,5.0,
2M3y7veMKXU,Reaction,3.0,1.5,
ZlVc-mxpbTs,Standard,5.0,0.0,
5viYPUb96eY,Standard,8.5,9.5,
PVVVqeyNIdk,Standard,7.5,7.5,
h4F3YQu6Vrg,Standard,2.5,6.0,
DRtQ6Sq5aPU,Standard,8.5,8.5,
Akq44hc9D5M,Standard,7.5,8.5,
zME2O410_Tg,Reaction,-1.0,-1.0,
jAyWPLIclvQ,Standard,-1.0,-1.0,
1wENkGYqDNU,Standard,5.0,0.0,
QMVF6Ak4uac,Standard,5.0,0.0,
2v9PoiVbWaI,Standard,-1.0,-1.0,
HpOxW_o67kM,Reaction,2.5,1.5,
3D70W3Zv6s4,Reaction,7.5,7.5,
4g20ApWhY4A,Standard,5.0,0.0,
dEPcCQrEEDA,Standard,3.5,8.0,
Y7a4z9DeTGE,Standard,-1.0,-1.0,
VGDg2OY8YWY,Standard,-1.0,-1.0,
9eYzbVlDyW4,Standard,3.5,0.0,
UKYBQr-Tpjk,Standard,5.0,7.5,
JYMidDCvs0E,Standard,4.0,2.0,
I9kzg5qAbJ4,Standard,7.0,6.5,
3c6gNOjMFds,Standard,7.5,8.5,
d1jAkEYJonE,Standard,2.5,1.5,
1reK4xBZQ7I,Standard,7.5,8.5,
lwX32D-i2jk,Reaction,9.5,10.0,
wa2cvGRx8jQ,Standard,-1.0,-1.0,
ALqS2GgqOA0,Standard,3.5,0.0,
lKEIDe7DKgY,Standard,5.0,0.0,
KKF5tGpMN2s,Standard,-1.0,-1.0,
RnyCbTXDxSw,Standard,4.0,8.5,
P2GvMhfAI0Y,Standard,5.0,0.0,
cqXBk3WuFIg,Standard,7.0,0.0,
MKpj6ZAi16Q,Reaction,-1.0,7.0,
rOASu99_o8Y,Standard,-1.0,-1.0,
Eh1iRklfsEE,Standard,7.5,9.5,
-l03oVvoGbs,Standard,8.5,9.0,
7lY1qYjyaqs,Standard,5.0,7.5,
Cq4Kid4NnLQ,Reaction,8.5,9.0,
ChuTIosmUec,Standard,2.5,6.5,
Q_Ybymm6wt8,Standard,2.5,6.5,
PhTT6h2GAE4,Standard,5.0,0.0,
WQAoGo0ePUA,Standard,-1.0,-1.0,
ljkNPGOERWc,Standard,5.0,0.0,
lwxGiATa39s,Standard,8.5,9.5,
iZdRs2W0KwU,Standard,5.0,0.0,
103iksmq73c,Standard,-1.0,-1.0,
AMfo015ABd4,Reaction,7.5,7.5,
iELMYZaVXjg,Standard,5.0,0.0,
cE7fiKJWvek,Standard,-1.0,-1.0,
cjleVp6TjG4,Standard,-1.0,-1.0,
f6DTa-JLvKM,Standard,8.5,9.0,
oatEayKCDso,Standard,-1.0,-1.0,
ScJ4dlnGIrs,Standard,5.0,0.0,
A5PErJsYxYI,Standard,5.0,0.0,
jlEibJ_MY2c,Reaction,5.0,7.0,
qiRleDGNkK0,Standard,8.0,7.0,
lEWw_S7I27U,Standard,8.0,9.0,
ElBlEi_9QiI,Standard,7.5,7.5,
ekjOrDOprng,Reaction,2.5,7.5,
1COhGRTSkdo,Standard,5.0,0.0,
5u_7O39k2mA,Standard,3.5,8.0,
kn2kBRfdN_U,Standard,-1.0,-1.0,
3g86zymEavg,Standard,5.0,0.0,
QyxH9Vdhvrk,Standard,-1.0,-1.0,
bIrnYCtlUp0,Standard,5.0,0.0,
kcTGG0Jy_G0,Standard,6.0,7.0,
Mhv4RDZLikU,Standard,5.0,0.0,
5b0UBTmL_BI,Standard,5.0,0.0,
7aXIiLSgdek,Standard,8.0,9.0,
IlQkkP-WYP0,Standard,5.0,0.0,
eh9Y41HPPNU,Standard,-1.0,7.5,
I9CzWAj_7mI,Standard,3.5,0.0,
xpeRNtCoXmU,Standard,7.5,8.5,
yide2a7u1JY,Standard,-1.0,-1.0,
J1wLTbPzhP4,Standard,5.0,0.0,
X3UKXkxDmzk,Standard,3.5,0.0,
KI6bhUIXVzM,Standard,5.0,4.0,
Lv-vTvrEQc0,Standard,2.5,0.0,
Sx15UIW3YdY,Standard,5.0,0.0,
ybhQkuTGVdI,Standard,5.0,1.0,
vTzP_6pKjI8,Standard,7.8,8.3,
1DgKHS7D3dk,Standard,-1.0,-1.0,
vzucaBWGtbQ,Standard,-1.0,-1.0,
eQNr0t8f_YE,Standard,7.5,7.5,
nTrv-PnBVoE,Reaction,-1.0,-1.0,
HQfLNcU-MJ4,Standard,5.0,0.0,
lnqbOPdz4xw,Standard,5.0,0.0,
h5AJFNXP1uQ,Standard,-1.0,-1.0,
cLlyDwVxxSs,Standard,-1.0,-1.0,
TIGASkecBII,Standard,5.0,0.0,
w0KNROV7qwk,Standard,7.5,6.5,
TO5isWJcJIo,Standard,-1.0,-1.0,
X60thdWsng8,Standard,8.0,9.5,
vFW8dyDsUd0,Standard,8.5,6.5,
inAZUbaFnuE,Standard,5.0,0.0,
z6__4QMe7xw,Standard,-1.0,-1.0,
M2KTYbNlzeM,Standard,7.5,1.5,
VqEEB77aaSM,Reaction,7.0,8.0,
E0cDIJdg9ac,Standard,8.5,8.5,
mXWFUgtoYBM,Standard,8.5,9.5,
r_eMsh31EiE,Standard,8.0,6.0,
JQAf6LHl3aY,Standard,5.5,0.0,
txymnQ7nezc,Standard,5.0,0.0,
AkZ3YojbJwg,Standard,5.0,0.0,
AjyMi1mkhYU,Standard,8.5,8.5,
wlCMdHnXCrc,Standard,-1.0,2.5,
navIkIQAkpg,Standard,5.0,0.0,
1OltPAejvCE,Standard,4.5,7.5,
njx3sogvoME,Standard,5.0,0.0,
--z9PK9zuRE,Standard,2.5,3.5,
05LdFsGEgSM,Standard,5.0,0.0,
62Ne0mQAEzk,Reaction,3.5,4.0,
hf12qquZyzg,Standard,7.5,6.5,
5Rhm72950aE,Standard,-1.0,-1.0,
DtQ59rRANcY,Reaction,7.5,8.5,
3Pe7XxcVddM,Standard,5.0,0.0,
rhnHaOMIxmY,Reaction,-1.0,-1.0,
Dpqbykbe3VE,Standard,-1.0,-1.0,
fJNWfe9-DnU,Standard,-1.0,-1.0,
zqjDjiGOfG8,Standard,2.5,7.5,
GAc7ltDXKGQ,Standard,-1.0,-1.0,
zYPHmkVcV3A,Standard,8.0,9.0,
2NC0wENTLsA,Standard,-1.0,7.5,
0ze5HrGgUSg,Standard,5.0,0.0,
d414BasrMt0,Standard,5.0,0.0,
wYxM8HXqVRM,Standard,7.5,7.0,
BH0EBED9-LM,Standard,7.5,8.0,
lnkMjiqhTlE,Standard,-1.0,-1.0,
TdLSkW0TCMU,Standard,3.5,0.0,
suMJt-Ax21I,Standard,5.0,0.0,
IEiFVBdkpmE,Standard,-1.0,-1.0,
75GXoiUU6D8,Standard,7.0,1.5,
VGIaLvvUn2Q,Standard,4.0,8.5,
sxbBMs8w9BA,Standard,-1.0,-1.0,
WQcT5eLV4GY,Standard,5.0,0.0,
gwhTWhIvP00,Standard,8.5,7.5,
6xKPHNgytcU,Standard,9.0,9.5,
M2ePD9vAD7w,Standard,-1.0,-1.0,
XAgznYWtg20,Standard,-1.0,-1.0,
tbKyDdQarhw,Standard,-1.0,-1.0,
9Qh77zQNe_g,Standard,5.0,0.0,
WDKngnUoRSo,Standard,-1.0,-1.0,
qwT9U6eFxAQ,Standard,7.0,7.0,
e-mgvmL-_rg,Standard,5.0,0.0,
c6VmBKZ0D00,Standard,-1.0,-1.0,
yPhOdhCQVHU,Standard,5.0,0.0,
7d-5mIdXevk,Reaction,8.5,9.5,
vh8MpyGJ4R8,Standard,6.5,4.5,
zSmJ9D8EZmo,Reaction,8.5,9.5,
q03KDhizVnY,Standard,5.0,0.0,
2_Bj1YHHy5E,Standard,8.0,9.0,
2-ejKOH8Cpc,Standard,7.5,9.5,
-JM00yOYmsU,Standard,-1.0,-1.0,
MPilwEaUT88,Standard,-1.0,-1.0,
WcgqiMb8IQg,Reaction,8.0,9.5,
n7Mo1sq-wM0,Standard,4.5,6.5,
WIvYk6gCP6Q,Standard,9.0,9.0,
9XVLg_O2rlY,Standard,5.0,0.0,
