video_id,video_type,ideology_score,populism_score,request
yKzBWNyQvt8,Standard,-1.0,-1.0,
RFzKm4ssXas,Standard,7.5,8.5,
DemnKWdZHxU,Reaction,7.5,9.5,
JirbyfndtnI,Standard,-1.0,-1.0,
RNPr3WI4dco,Reaction,5.0,1.0,
aQrNAkjMs6A,Standard,8.5,9.0,
mVW7Aw1FvXc,Standard,7.5,9.5,
d-550ARTJE8,Standard,7.0,8.0,
aNnJvAeQ08c,Standard,9.0,9.5,
MlPQFWqHM2M,Standard,-1.0,-1.0,
o-idXyqJAUA,Standard,9.0,8.5,
V94Qegf27Kk,Standard,5.0,0.0,
pe2p0qN5E2c,Standard,-1.0,-1.0,
Z5TdTDXU3r8,Reaction,1.5,8.5,
fUYC5XpvQpg,Standard,8.0,9.0,
8Pah4GdcvuA,Standard,7.5,6.0,
f4DE2th2TXY,Standard,9.0,9.5,
SqAx8OvID3w,Reaction,1.5,3.5,
IiRUQYDsHLY,Standard,-1.0,-1.0,
YYlLQVtHbpI,Standard,-1.0,-1.0,
4k12-JkcL6s,Standard,7.5,6.5,
N13enCP1YMY,Standard,-1.0,-1.0,
Q4nVZDNhrc0,Standard,5.0,0.0,
590Qw1vguRM,Standard,-1.0,-1.0,
CAiu3ABWaoE,Standard,6.5,7.5,
P-mDqWNyf6I,Standard,3.5,0.0,
w-VFzXYjDZI,Reaction,4.5,6.5,
C1VhO5fw5Vc,Standard,-1.0,-1.0,
eY5DqguNOKs,Standard,-1.0,-1.0,
PI353-wwyBw,Reaction,5.0,0.0,
lwPlcGsac8c,Standard,-1.0,-1.0,
_YfaqtNO-oc,Standard,7.5,2.5,
8FL9GNwp5aA,Standard,-1.0,-1.0,
V8upbtuVN58,Standard,-1.0,-1.0,
0aDTK3gEEdE,Standard,-1.0,-1.0,
nyYYL8k7rAU,Reaction,7.5,9.5,
CPwqAOiqQ7U,Standard,7.5,8.5,
IMajh5YnFhY,Reaction,7.5,8.5,
fuX7rcJRBbw,Standard,-1.0,-1.0,
rAcUnz_Jt5A,Standard,-1.0,-1.0,
88yf3u25h5U,Reaction,-1.0,0.0,
gdRLAGORQaQ,Standard,6.5,7.0,
bzaqudoC_Eg,Reaction,8.5,9.0,
_dwqQjZj1_g,Standard,3.0,2.0,
DDDu-pJbYxA,Standard,-1.0,-1.0,
n_z68-UWWDs,Standard,-1.0,-1.0,
Z4-c4JjurGM,Standard,7.5,6.5,
fg5ysNDM6yo,Standard,-1.0,0.0,
QzhMm1slY7k,Standard,5.0,0.0,
1YPv6v9P_-Q,Standard,5.0,0.0,
tdWzjLVcHdY,Standard,0.5,7.0,
C_L8JhHbonA,Standard,7.5,9.0,
1RN8Er24AU4,Standard,3.5,0.5,
kAGf2Im_u40,Standard,-1.0,-1.0,
708NpE4kmoU,Standard,-1.0,-1.0,
Q7LEIYOBCz0,Standard,-1.0,-1.0,
qoVk4als7fo,Standard,-1.0,-1.0,
k49zc0E78Lk,Standard,8.5,9.5,
-qYH81-RoYw,Standard,9.0,9.5,
_-EX8pdjsEQ,Standard,-1.0,-1.0,
JefvE6BB868,Standard,3.5,3.0,
M0hJXqWr2yg,Reaction,3.5,0.0,
-1fNMFpBxpE,Reaction,-1.0,-1.0,
FVka7bV3Coo,Standard,-1.0,-1.0,
PbJ-R66O9gs,Standard,5.0,0.0,
cRmmsrbIVF8,Standard,5.5,1.0,
KkQ0u5kdQKY,Standard,8.0,9.0,
kWXKrkZ8bWc,Standard,-1.0,-1.0,
M8lrKO9aohU,Standard,5.0,1.0,
tBPjupp_ScY,Standard,6.5,3.5,
WSKXNdwFDKE,Standard,5.0,0.0,
bsVbegVH0W0,Standard,-1.0,-1.0,
kVE4Wcu9hrs,Standard,8.5,9.5,
tALzJU0zoUM,Standard,2.5,7.0,
nPvTuMGMVAY,Reaction,5.0,0.0,
0mo-mSNEr24,Standard,-1.0,-1.0,
HegdEYhCz5E,Standard,8.5,7.5,
QrSpaRX93-A,Standard,-1.0,0.0,
Lk6xGyfN-5c,Standard,-1.0,-1.0,
0IQ7Q1229dU,Standard,-1.0,-1.0,
N8o1l9T-JTc,Standard,2.5,0.0,
bqWZ7oQe6kI,Standard,7.5,7.5,
mxHiruo1Hnk,Standard,-1.0,0.0,
QMpv_V4l8kg,Standard,7.5,6.5,
6p_emswD3MI,Standard,5.0,0.0,
jfwIiUSdGbY,Standard,-1.0,-1.0,
blu7Tou82Ss,Reaction,7.5,8.0,
g0xt5FljzII,Standard,-1.0,-1.0,
-Z3AEoisa-0,Standard,-1.0,-1.0,
hQFKaSyPHkI,Standard,5.0,0.0,
YEuKwxolU5k,Standard,7.5,8.5,
Yl9HsSg01qQ,Standard,7.0,8.0,
0esajtmtwck,Standard,-1.0,-1.0,
YFCnKu393zc,Standard,-1.0,-1.0,
clT_vNtXhE8,Reaction,7.5,7.5,
YMi8KDX3xTM,Standard,-1.0,-1.0,
HLu8bVajgrM,Standard,-1.0,-1.0,
ge_RKkJ6xmM,Standard,8.5,7.5,
SX6HHsa0dC8,Standard,-1.0,-1.0,
0P_tlBGfUhE,Standard,7.5,8.5,
PHJPH0q8714,Standard,5.0,0.0,
6OMOO573D6E,Standard,-1.0,-1.0,
TGAbOMuIbSk,Reaction,5.5,0.0,
W9_iTo1QXw8,Standard,7.5,7.5,
TR97KGxt_Q0,Standard,5.0,0.0,
GvZQQMkMQaM,Standard,5.0,0.5,
YHUq8QAuTck,Standard,7.5,8.5,
wbUpLToJrto,Standard,7.5,6.5,
j4vAKoIRWBc,Standard,5.0,3.0,
w_r9GSfpH9I,Standard,4.5,0.0,
eETzt5qnmEU,Standard,9.0,9.5,
ZccIhQhqba0,Standard,5.0,0.0,
f1K74vWmq_Q,Standard,5.0,0.0,
JOWRSUmOuXc,Reaction,9.5,9.5,
tReTqfyOKRk,Standard,7.5,8.5,
1WF92cg4-Gk,Standard,-1.0,-1.0,
T1K7tJWrVZM,Standard,-1.0,-1.0,
9dj__biVfSs,Standard,5.0,0.0,
aJmLsM_O5SY,Standard,7.5,6.5,
wvxBdukpFrM,Standard,3.5,1.5,
4lEOxLqXVxU,Standard,8.5,9.0,
1ujfLwNF73E,Standard,-1.0,-1.0,
qFX3npkmJOc,Standard,4.0,0.0,
5tH4bHl3uDo,Standard,8.0,7.5,
GexmfUtVBsE,Standard,5.0,0.0,
ulXtDvFPkFA,Reaction,1.5,1.0,
pFj6QMm5N0Q,Standard,-1.0,-1.0,
FkjGQIOTYic,Standard,5.0,0.0,
WDFuMq7kKJg,Standard,-1.0,-1.0,
3etXUeAPTZ0,Standard,7.5,7.5,
WNdEh9OK6xw,Reaction,8.5,9.5,
Z_tVBgPysGQ,Standard,7.5,9.0,
hy9hxYD_6NM,Standard,4.5,0.0,
7cXhiEdsPtw,Standard,7.5,6.5,
pKQPqriFPEM,Standard,-1.0,-1.0,
r9DOJHB9VR8,Standard,-1.0,-1.0,
bMDNUadZlXc,Reaction,8.5,7.5,
eqN_EbVp0sw,Standard,7.5,7.0,
y79-aqJa2nQ,Reaction,7.5,8.5,
cMJ-t5MYkGk,Standard,8.5,8.5,
NS7xbd0yeQQ,Standard,7.5,8.5,
eN8je02FS4E,Reaction,5.0,0.0,
A6cARX8Uf_4,Standard,7.5,9.5,
-RWAgjnnXg0,Reaction,6.5,9.0,
fJqpRAAptwU,Standard,-1.0,-1.0,
cZXL3afCCNY,Standard,4.5,7.5,
mXGng-elJPs,Reaction,7.5,9.0,
9dQt9R9bc1U,Standard,-1.0,-1.0,
-vLkC_NxGPU,Standard,7.5,2.5,
9Lq2MaTxaXA,Reaction,7.5,8.5,
7lcE3-xLiqI,Standard,8.5,9.0,
OpQArQdvxG8,Standard,-1.0,-1.0,
YDAQLkN0jjY,Reaction,8.0,9.0,
Zmo5-hyYXUc,Standard,-1.0,4.0,
7qv6WP3snwk,Standard,7.5,9.0,
zULLrtGtcGc,Standard,3.5,0.0,
QgaDs4LdM68,Standard,-1.0,4.0,
EL76Ok4r0aQ,Standard,3.0,2.0,
mUwleLPVjGU,Standard,-1.0,-1.0,
w-oTg-T_ogQ,Standard,-1.0,-1.0,
1kGCxoFYXVE,Standard,6.0,6.0,
MIBdwGE77Dc,Standard,-1.0,-1.0,
mWYALvSLwdk,Standard,-1.0,-1.0,
26h_36sNpRQ,Standard,-1.0,-1.0,
wJnp0OBJ478,Standard,5.0,0.0,
HEoUEybRqgI,Standard,5.0,0.0,
2J26LTl0Ndc,Standard,7.5,7.5,
K-Fwdkt8ATg,Standard,3.5,0.0,
pNIH0Y6aL7A,Reaction,8.5,9.5,
kxRBM4T8MxU,Reaction,7.5,8.5,
k4G_n_jXPbc,Standard,3.5,0.0,
VuEScUzGS8g,Standard,7.5,8.5,
o5mivx9oZjw,Standard,8.5,8.5,
zVVDOagRHVM,Standard,6.5,0.0,
eEvt2u5VjX4,Reaction,1.5,0.0,
--eScyICeMo,Standard,7.5,8.0,
agwqpaZAMhQ,Standard,8.5,9.5,
N4Ilbk00dpM,Standard,5.0,0.0,
2gdr3pPe-yQ,Standard,5.0,0.0,
kSfysXfo9NY,Reaction,7.5,8.5,
sj85AHwqa0c,Standard,6.5,7.0,
Go_QKF9j4Fg,Standard,7.5,7.5,
6L7k3DrvBKE,Standard,-1.0,-1.0,
5_1GH_dS-Bc,Standard,9.5,9.5,
zvi78h1W3uw,Standard,-1.0,-1.0,
jD-JjotF5oM,Reaction,7.0,7.5,
EAsUwCKP3mU,Reaction,8.0,9.0,
MlNZybD3ST8,Standard,6.5,3.5,
A4__0X8rRn0,Standard,2.5,0.0,
2Bi2kgHyfkU,Standard,4.0,7.5,
FHTDmAW9IRo,Reaction,-1.0,-1.0,
MLsfzpcZAIo,Standard,-1.0,-1.0,
xTkWw-2agrk,Standard,-1.0,-1.0,
JZV8bHryOw8,Standard,5.0,0.0,
uRdxMQSzjTQ,Standard,7.5,9.0,
e27q8jesfPI,Standard,-1.0,-1.0,
uKO47Hl06Ew,Standard,-1.0,-1.0,
bPFIXb-N4fE,Standard,6.5,6.0,
Yy7FKZJzsd0,Standard,-1.0,-1.0,
cIszwHt5fT4,Standard,2.5,3.5,
KZdVRMoZFjI,Reaction,7.5,7.5,
xmKGVOJGmLk,Reaction,7.5,9.0,
ip50kDR9Nfk,Standard,8.5,9.5,
SqQmpFrW8fo,Standard,-1.0,-1.0,
Vk0uVAP0Guk,Standard,-1.0,-1.0,
c6WJbFGNc-w,Standard,8.5,9.0,
uTvGnO7TVVI,Standard,5.0,7.5,
Tjx4KMJK454,Standard,5.0,0.0,
Amr0jqHUbPE,Standard,8.0,9.0,
rRIB9Wi4XWs,Reaction,-1.0,-1.0,
tszTt9w-CwA,Reaction,7.0,8.0,
VsgP4uLbSVk,Standard,-1.0,-1.0,
RsR6uamm804,Reaction,7.0,7.5,
IuBuSngss6g,Standard,7.0,5.0,
NCoUykZjr_0,Standard,-1.0,-1.0,
XBobvH7h1hc,Standard,5.0,0.0,
zn-Zs6MQuSc,Standard,8.5,9.0,
jVvPQOK1QNY,Reaction,2.5,1.0,
Ar6CTvs3L3c,Standard,9.5,9.5,
caVZxEeKOwk,Standard,9.0,9.5,
Vfmuln0Mr8Y,Standard,5.0,0.0,
2-Kzf5I6tHo,Reaction,3.0,7.5,
2vyrIiSDK8g,Standard,7.0,6.5,
LpQ1Qbr7Yj4,Standard,4.5,6.5,
yeU2QNxRvUU,Standard,5.0,7.0,
qXcVy8cl6sU,Standard,-1.0,-1.0,
bjjQISI1ga0,Standard,-1.0,-1.0,
CXgB1t6ggEE,Standard,-1.0,-1.0,
xcp7e8J_hh0,Standard,2.5,5.0,
uoYFWGoMdyY,Standard,5.0,0.0,
m7Yt2UuVwdQ,Standard,5.0,0.0,
2zWrI-eD_SQ,Standard,4.5,1.0,
X4OLTwY8W5w,Standard,7.5,7.0,
LMQncnd32gM,Standard,-1.0,-1.0,
y1E1HB66oY0,Standard,8.5,9.5,
WGLLCOrlG4Q,Standard,5.0,0.0,
0VFZLv6-HYQ,Reaction,8.0,7.5,
UxM7c7RFjys,Reaction,9.5,8.5,
cM1M6qsKujU,Standard,9.0,9.5,
JrhbgX9LPu0,Standard,7.5,6.5,
zYdwFwBddDc,Standard,7.5,7.0,
VmKbLDzd34E,Reaction,-1.0,7.0,
jeyTmLvvsyA,Reaction,7.5,6.5,
56MwG2ZeQYw,Reaction,3.5,2.5,
wqHg19GyqfI,Standard,5.0,0.0,
W9jJQn_djiw,Standard,-1.0,-1.0,
oGgnYvEa6Dg,Standard,2.5,7.5,
moUilDrPqIA,Standard,7.5,7.5,
zwjTzDAcyGA,Standard,8.0,9.0,
iwZKr4WN6Tw,Reaction,-1.0,-1.0,
Adehia8T3CA,Reaction,-1.0,-1.0,
OzYOQb2AfXE,Standard,7.5,7.0,
2DI2nGmoJzg,Standard,5.0,0.0,
tb8pX8YInpQ,Standard,2.5,0.0,
za1QHpgv_LE,Standard,5.0,0.0,
aM8l8aseboI,Standard,2.5,8.0,
ScW_hDhN3P4,Standard,3.5,7.0,
9Ef6tKeDt8A,Standard,5.0,0.0,
2S0udTlullY,Standard,1.5,8.0,
aClkLlca6bU,Standard,-1.0,-1.0,
AutYREirRb0,Standard,5.0,0.0,
YgW_HbUOkmw,Standard,0.5,1.0,
b3PCRkUbuh8,Reaction,3.5,1.0,
k7ZuGwT4yow,Reaction,7.5,8.5,
lXb0yJVIX2w,Standard,6.5,9.0,
-gWyLhoRXsY,Standard,6.5,8.0,
8JXCjhmJ92o,Standard,-1.0,-1.0,
Tm4ySqFaHgk,Reaction,7.5,8.0,
WJ45qzeWZYU,Standard,5.0,0.0,
38FfCc0ixLg,Standard,-1.0,-1.0,
DMWmWxXcxuk,Standard,7.5,8.5,
SRR3Nt5-dbU,Standard,8.0,8.5,
0ByYPgnVMv8,Standard,7.5,8.5,
OXxUHyegFsU,Standard,-1.0,0.0,
i6x7hFeoABc,Standard,8.5,8.5,
qaj2ZfEsNW8,Standard,5.0,7.5,
l4i4xo4F8G0,Standard,6.5,6.0,
UcroB-blec0,Standard,5.0,0.0,
jtfXKD5fd2w,Reaction,2.5,0.0,
D-g_Mury-64,Standard,1.5,8.5,
rGMLIsCk8sw,Standard,7.5,6.0,
JxyO6qZDtBM,Standard,5.0,0.0,
lVfydLMmTWo,Standard,7.5,8.5,
BHbTPAtk2fQ,Standard,6.5,6.5,
kMKEHgu7bZs,Standard,-1.0,-1.0,
ejfaeUv-aN0,Standard,-1.0,-1.0,
kKZKMYn_fc8,Standard,8.5,8.5,
YgkmeIKfCyo,Reaction,5.0,0.0,
WRWDyfAcKbU,Standard,1.5,7.0,
TtyM5kKJiy8,Standard,8.5,9.5,
iWwLJ_hMnRo,Standard,8.5,9.0,
_6i0_fI3jQw,Standard,-1.0,-1.0,
19WrFRBna0s,Standard,3.5,2.5,
2FgUGaVzMxw,Reaction,7.0,7.5,
BGfAYcxWwSQ,Standard,4.0,8.5,
SSv5kSfzBJc,Reaction,6.5,7.5,
J_Q9SybdCdM,Standard,-1.0,-1.0,
ixz7PoJOtp0,Standard,7.5,6.5,
kgrSHxisjb0,Reaction,7.5,8.5,
FLWElAf4rVg,Standard,7.5,8.5,
xW0m352KWDs,Standard,-1.0,-1.0,
xyNwzpMpnZI,Reaction,4.5,0.0,
f57cICcdECU,Standard,-1.0,-1.0,
uVOHMFqILEA,Standard,6.0,1.0,
RVIf3B4M3tM,Standard,5.0,0.0,
E7SJmRXMEYk,Reaction,7.5,7.5,
HmYHzjZ1lzY,Reaction,7.5,8.5,
odb1pkGMArs,Standard,8.5,8.5,
CpYf0KrtbMA,Reaction,2.5,8.5,
7lw7V6_sDcY,Standard,-1.0,-1.0,
PZBtEfznLCk,Reaction,6.5,8.5,
3VWygkOJQq4,Standard,4.5,1.0,
O2ASPbWSfmY,Standard,5.0,0.0,
hEIP3xFxPlg,Standard,9.5,9.5,
escedpVP5lk,Standard,-1.0,-1.0,
ts-zS7EBTTk,Standard,2.5,0.0,
bKDC9i_Wjc8,Standard,-1.0,-1.0,
9tYFy-5ekSY,Standard,8.5,8.5,
2T8by1kWzIM,Standard,-1.0,-1.0,
qEOmUD74Rc8,Standard,-1.0,-1.0,
xoEd8D4idSw,Reaction,7.5,8.5,
CNT2NV541IA,Standard,-1.0,-1.0,
2fPuIsLKn3o,Standard,6.5,8.5,
KqlnmeWgcm0,Standard,6.5,7.0,
1EtaZQ4Cu_w,Standard,-1.0,-1.0,
K_JqZRRd3uw,Reaction,-1.0,-1.0,
sbXjRx0q-Yg,Standard,5.0,0.0,
bpxQYgup6NI,Reaction,7.5,8.0,
0sGO8vdqPS4,Standard,5.0,0.0,
yh6RwxLQbv0,Standard,-1.0,-1.0,
moyq7OBA1fI,Standard,5.0,0.0,
KDp9stGt784,Standard,5.0,8.5,
okXXv-uS9m8,Reaction,8.5,8.5,
NQMMbClSIqQ,Standard,5.0,0.0,
zrUeP3GST9Q,Standard,5.0,0.0,
o0AfzxEvdWA,Standard,6.5,7.0,
cJpFtx7s26k,Standard,-1.0,-1.0,
Lhtw7ZH9PSQ,Standard,4.5,6.5,
YnYuK9q3LCk,Reaction,-1.0,0.0,
Dx81qdQPH60,Standard,8.5,8.5,
mbf4aO3JyXc,Standard,6.0,0.0,
_FzPaHTAmZU,Standard,8.5,9.0,
5Nr-20qnZJs,Standard,-1.0,-1.0,
qImRN4s2rrU,Reaction,3.5,1.5,
1yO5hEv4eYs,Standard,7.5,6.5,
tp8DQS2yIiY,Standard,5.0,0.0,
23UcYsVPVds,Standard,5.0,0.0,
4nGvZ6nSDU0,Standard,5.0,0.0,
vgG6z8XrFz0,Standard,5.0,0.0,
2D6zCLTiId8,Standard,6.0,3.5,
OsHpYoNsaUw,Standard,7.5,0.0,
oHDBalG7G04,Standard,5.0,0.0,
Gg2SuX-WTWs,Standard,-1.0,-1.0,
HGTSjWi11Jg,Standard,-1.0,-1.0,
cfKoCkBBN0A,Standard,-1.0,-1.0,
NuLAYstyo5g,Standard,7.5,7.5,
muLfny1Bydg,Standard,-1.0,-1.0,
J5HhJPbZ6jg,Standard,-1.0,-1.0,
nocck3tNk_8,Standard,8.5,8.5,
vdhiNcRe4ek,Standard,7.5,6.0,
gb-xhUhxRlo,Reaction,8.0,8.5,
B375yq_yMA4,Standard,-1.0,-1.0,
Wk3hxNa6iFQ,Reaction,8.5,9.5,
yuujFsqH_bk,Reaction,-1.0,-1.0,
s1h8YEc8OUQ,Standard,5.5,8.5,
axs1qMDklQ4,Reaction,6.5,8.5,
IzlVfcWAkvo,Standard,5.0,0.0,
zsOljPOyw24,Standard,7.5,7.5,
GewisSSlcFk,Standard,7.5,8.5,
ziqjMHQrOkQ,Standard,5.0,0.0,
IxlevkcOq-w,Standard,-1.0,-1.0,
JTwSpVGe5XE,Standard,-1.0,-1.0,
8abFe0dO5ls,Standard,5.0,0.0,
budbycmTplI,Standard,9.0,9.5,
C-ca8hl6oMc,Standard,7.0,8.0,
P5zVUiIvXhI,Reaction,7.5,8.5,
Ki5-hmWoUkc,Standard,5.0,0.0,
6lSxSKp48Wc,Standard,8.5,7.5,
55UHRFp-sgU,Standard,7.0,9.0,
lAA_GsJAB60,Standard,5.0,0.0,
7SJtltiEYps,Standard,5.0,0.0,
YuIXsTTh4Js,Standard,6.5,7.5,
wGoTQQCrrow,Standard,5.0,0.0,
PmeLwpmTCcg,Standard,6.5,4.5,
zPiZoUd3s1s,Reaction,7.5,8.5,
iMJgmLmuy_M,Standard,8.5,9.5,
jfN1QnqQ7AE,Standard,9.0,10.0,
Juh-3Xc1Wng,Standard,2.5,0.0,
cgPM5mQaaao,Standard,6.5,3.5,
YyBDF5DnLIU,Standard,6.0,7.5,
Dcrr_yDxBzo,Reaction,9.0,9.5,
2Fymv0enDqg,Standard,7.5,8.0,
yBpneSN7uFU,Standard,-1.0,0.0,
ioKorZE9KXo,Standard,-1.0,-1.0,
Im4OfWNHlZQ,Standard,7.5,2.0,
nf769w48vDM,Reaction,8.5,8.5,
HIz3pWwvls4,Reaction,-1.0,0.0,
LJ6swML5NbI,Standard,-1.0,-1.0,
T2-zTQWJ3NY,Standard,5.0,0.0,
RV598sb3npQ,Reaction,3.5,0.0,
wuuH386mI_w,Standard,2.5,6.5,
hupWLWjnO3Q,Standard,5.0,0.0,
zHZN35jeYxg,Standard,-1.0,0.0,
_v0MuTip4Lw,Standard,1.5,1.5,
tjh_2i-4DXE,Reaction,2.5,8.0,
92riuPXqdPg,Standard,7.0,7.5,
7-ip-aaPY2c,Standard,7.5,9.0,
h83jG5vNSPo,Standard,7.5,9.0,
IxMG8AyO3Xg,Standard,5.0,0.0,
j69W7IFNs5k,Reaction,-1.0,-1.0,
CgD7Sd1EdSI,Standard,5.0,0.0,
u29J_I7edBM,Standard,-1.0,-1.0,
qQpOzw81EJc,Standard,5.0,0.0,
SAaKd1EGczE,Standard,8.5,9.0,
Eyq-UJ9hSTQ,Standard,3.5,0.0,
SVwPfzMZExA,Standard,-1.0,-1.0,
UP4k-xwW-MM,Standard,6.5,5.5,
4b79VGFVaJU,Standard,-1.0,-1.0,
8vkkuErRSkU,Standard,-1.0,-1.0,
X4PI7Nmy6JI,Standard,8.0,7.5,
VtF6glFBqhs,Standard,8.5,9.5,
AZSravUftqA,Standard,4.0,0.5,
uQLBNjIwhEg,Standard,-1.0,-1.0,
NoTZgOhrWd8,Standard,3.5,6.5,
2UBMv1v_Zzg,Standard,5.0,0.0,
Xtvowpbvy24,Reaction,8.5,9.5,
0LosdA-NRNM,Reaction,9.0,8.5,
98VB78ijEyE,Standard,-1.0,-1.0,
hwtez66l_2I,Standard,-1.0,-1.0,
yb7lm-ds614,Standard,6.0,4.0,
7kKmVcZ2Vqc,Standard,6.0,8.0,
kDGXRlT-NqY,Standard,-1.0,-1.0,
98mJ85lL6Pg,Standard,-1.0,-1.0,
rsnfvfithbk,Standard,7.5,8.5,
27cfCbliuOM,Standard,5.5,0.0,
i0nLw9XqI6o,Standard,4.0,2.5,
D7uTHsX3-uM,Standard,2.5,0.0,
UaFWry7Cgu4,Standard,9.5,10.0,
Oqh2jygk7io,Standard,5.0,0.0,
dY5Kh-19sYQ,Standard,-1.0,-1.0,
ufVVehAmdyg,Standard,3.5,6.5,
bl0HsbiinXM,Standard,5.0,0.0,
K2Xe8Yt-JiQ,Standard,5.0,8.5,
2TDWofDxL_4,Standard,7.5,7.5,
3-sM6iaQThU,Reaction,7.5,7.5,
Iwhj6CmcK5Y,Standard,2.5,8.0,
qjw44zY8ra0,Standard,6.5,0.0,
bEG6EUwHClQ,Standard,-1.0,-1.0,
cv8Nj1ETmv4,Standard,-1.0,-1.0,
vu7QAxJQcQo,Reaction,5.0,0.0,
17HKdR4GzfU,Standard,9.0,7.0,
RQeuXhok8VQ,Standard,5.0,0.0,
0VPZkh23rak,Standard,-1.0,-1.0,
XeB8uQbwr5s,Standard,7.5,6.5,
52nTrZkt_Iw,Reaction,1.5,0.0,
vwCSOqO8SPU,Standard,7.5,6.0,
8KBFYnpWLGY,Standard,8.0,9.0,
yHWwpVGZCQ8,Standard,9.5,9.0,
aLTxhFCANCI,Standard,7.5,4.5,
1rx_Dp5oNAM,Standard,-1.0,-1.0,
zCiIWfJcynE,Reaction,7.5,9.5,
dnGSac3nD6o,Standard,7.0,6.5,
R-Aquc6cRZI,Standard,3.5,0.0,
4uu-2ITH-T0,Reaction,3.5,6.5,
xRPLzz7gLUw,Standard,-1.0,-1.0,
3Ykq29riUhI,Standard,7.0,8.5,
cC-RyI9IqE8,Standard,-1.0,7.0,
t5qkkU-u_s4,Reaction,-1.0,-1.0,
ahc7eLUtOrE,Standard,-1.0,-1.0,
gdXCQpz516Y,Standard,7.0,6.0,
WmygbFUecj0,Standard,8.5,9.5,
iLn3T6QTPcQ,Standard,8.5,9.0,
8cjnBY5u9eE,Standard,7.5,9.0,
DfMvystpnss,Standard,5.0,0.0,
Uwv1qcvBWHY,Standard,-1.0,-1.0,
fJICPr28iIU,Standard,5.0,0.0,
YwhTtuVxg-E,Reaction,9.0,9.5,
ER6pg22WGXA,Reaction,7.5,8.5,
OKoJWHCqSho,Standard,5.0,0.0,
3-Xm505eU7Y,Standard,7.0,8.5,
fGNBA17Ja1Q,Standard,7.5,2.5,
XxeGkik2h00,Standard,-1.0,-1.0,
ICx1H2OYBLo,Standard,7.5,8.5,
u2bN8z4jOUk,Standard,-1.0,-1.0,
O_JD1EILJ2E,Standard,7.5,6.5,
OynKy5NRYCM,Reaction,6.5,8.5,
MMcGDpI0e9c,Standard,6.5,7.5,
gIXp-FoPBKk,Standard,5.0,0.0,
0Ph7fdLqTQU,Standard,9.0,9.0,
aw-2I-wQ18k,Standard,-1.0,-1.0,
FiN69SjDKKI,Reaction,8.5,9.0,
yg7-oJCNNPg,Reaction,6.5,7.0,
DrJfUvPsxuc,Standard,-1.0,-1.0,
2Ah8Ajr5qCo,Reaction,-1.0,-1.0,
Y4v6DDFx5RA,Standard,7.0,6.5,
e-C5BurGiXc,Standard,2.5,0.0,
Vp77eIG0TVc,Standard,9.0,9.0,
liErxDXWdDI,Standard,-1.0,-1.0,
julfRBrQ9Tk,Reaction,7.5,7.5,
PT6e0mQmuCI,Standard,8.0,8.5,
QrOQoG_t8hc,Reaction,-1.0,-1.0,
3JUGbswd2-c,Standard,9.0,9.5,
7G7QX-_x8H0,Reaction,4.5,7.5,
HCOeE2mvaEg,Standard,5.0,0.0,
sWTlFDfZBo0,Standard,8.5,7.5,
Eb9BPZtnUOo,Standard,7.5,6.5,
SDCTZsXf-F0,Reaction,6.8,8.0,
RNnAue1N5ds,Standard,4.0,7.0,
jiu1UUY0sA8,Standard,-1.0,-1.0,
riOWw184CjY,Standard,-1.0,-1.0,
Mhse7pEFgrU,Standard,8.5,8.0,
PYjtTYWxhWo,Reaction,7.5,7.5,
gFuI5kOrNEg,Reaction,7.5,8.5,
1x_c2Bkj73A,Reaction,7.5,8.0,
8LU-ikvQkuM,Standard,3.5,0.0,
wqge4Vtf0KI,Standard,8.5,9.5,
QduxwSs_aE0,Standard,-1.0,-1.0,
1PZeWOOsMtw,Standard,1.5,7.5,
8eflQKFP748,Standard,5.0,0.0,
D0QvkEs_DlY,Standard,7.0,3.5,
SrjTP2wVMj4,Standard,9.0,9.5,
RfQS5-xxpf0,Standard,8.5,8.5,
PGD5hHjOCOQ,Standard,-1.0,-1.0,
EzYE9diC9L0,Standard,-1.0,-1.0,
-8cEXuJESM0,Standard,8.0,8.5,
VAfHfhCk35A,Standard,6.5,0.0,
yW7MP0_6EoU,Standard,6.5,7.5,
98DaBKUkIy4,Standard,8.5,9.0,
t7xvHyIobS0,Standard,7.5,8.0,
qbKcyoIm6JU,Standard,-1.0,-1.0,
DW4B33d3YkU,Standard,4.5,0.0,
EdVMbUvKfo4,Standard,5.0,0.0,
NgHMR8Oe7nE,Standard,5.0,3.0,
OznC11bP1tQ,Standard,5.0,0.0,
ZFIAHprSKFc,Standard,8.5,8.5,
JVg60CRCpSc,Reaction,5.0,7.5,
ymc7EDUI1qY,Standard,-1.0,-1.0,
pLpNkGaftDk,Standard,7.5,2.5,
OFy1eh04CxQ,Standard,-1.0,-1.0,
vk5Exlcc68Y,Standard,2.5,1.0,
nmFtHRXCzvk,Standard,-1.0,-1.0,
1hzOH2Dy1Ws,Standard,6.0,0.0,
m2FA3eahdF0,Standard,-1.0,-1.0,
rDTXCsEgiXE,Standard,2.5,7.5,
Nhtco6lRTrw,Standard,-1.0,-1.0,
DFqTAl0UJyo,Reaction,7.5,8.0,
X3QMfO7idw4,Standard,5.0,0.0,
GWrpHuOUV3A,Standard,3.5,7.0,
b-oSmbx6cQs,Reaction,7.5,7.0,
W8Lfav31RIc,Reaction,2.5,0.0,
Hy_hJBm4XkU,Standard,6.5,7.5,
