video_id,title,description,politics_title,politics_title_desc,politics_final_manual
GwliXokhTD4,"„The Girl in Question: Du glaubst, du kriegst…“ von Tess Sharpe · Hörbuchauszug","BEI GOOGLE PLAY BÜCHER KAUFEN ►► https://g.co/booksYT/AQAAAEDK_RC9yM

The Girl in Question: Du glaubst, du kriegst mich? Falsch gedacht.
The Girls I've Been · Buch 2
Verfasst von: Tess Sharpe
Vorgelesen von Denise Monteiro

0:00 Intro
0:03 The Girl in Question: Du glaubst, du kriegst mich? Falsch gedacht.
0:30 Erster Teil
38:52 Zweiter Teil
1:14:06 Outro

#tesssharpe #thegirlinquestionduglaubstdukriegstmichfalschgedacht #thegirlsivebeen2

—
GOOGLE PLAY BÜCHER

Bei Google Play Bücher findest du immer wieder tollen Lesestoff.

Google Play Bücher ist eine digitale Buchhandlung, die weltweit E-Books, Hörbücher, Comics und Mangas anbietet.  Du findest dort Buchempfehlungen, die auf dich abgestimmt werden.

iOS-App herunterladen: https://goo.gle/books-ios
Android-App herunterladen: https://goo.gle/books-android

—
BUCHBESCHREIBUNG

Noch atemloser, noch cooler und mit noch mehr Twists: die heiß erwartete Fortsetzung des spannenden Psychothrillers The Girls I've Been (demnächst auch als Netflix–Film).

Die Highschool ist geschafft, aber Noras Zukunft sieht düster aus: Ihr gewalttätiger Stiefvater Raymond wurde aus der Haft entlassen und hat sie jetzt im Visier. Darum ist Nora fest entschlossen, ihren (vielleicht letzten) Sommer zu genießen. Sie plant eine mehrtägige Rucksacktour durch ein einsames Waldgebiet, zusammen mit Iris und Wes. Zwar klinkt sich spontan Wes' Freundin mit ein, doch Amanda ist cool, also ist es keine große Sache – bis sie auf der Wanderung entführt wird. Besser gesagt, bis sie mit Nora verwechselt wird. Jetzt hat Raymond eine Geisel. Und Nora, Iris und Wes müssen ihr ganzes Können aufbieten, um es aus dem Wald zu schaffen. Mit Amanda. Und lebend ...

Komplex, überraschend und zum Nägelkauen spannend – die smarte Story rund um die Ausnahme–Heldin Nora und ihre Crew ist ein absolutes Thriller–Highlight!

—
DETAILS ZUM HÖRBUCH

Bei Google Play Bücher kaufen ►► https://g.co/booksYT/AQAAAEDK_RC9yM
Sprache: Deutsch
Verlag/Publisher: Hörbuch München von RBmedia Verlag
Veröffentlicht am: 31. Juli 2025
ISBN: 9783987857522
Dauer: 12 Std., 16 Min.
Genres: Jugendliteratur (Belletristik) / Mystery- & Detektivgeschichten, Jugendliteratur (Belletristik) / Soziale Themen / Freundschaft und Jugendliteratur (Belletristik)/Thriller & Spannung/Allgemein",0,,0.0
Lgnh2UXXetU,CDU unterbricht thüringische Landtagssitzung und geht AfD-Alterspräsidenten aggressiv an!,,1,,1.0
rFtqCeG11rQ,Flüchtlingspolitik: Kommunen schlagen Alarm | Kontrovers | BR24,"Seit der Flüchtlingskrise im Jahr 2015 finden Brüssel, Berlin und die Bundesländer keine Lösung, um Geflüchtete europaweit gerecht zu verteilen und sinnvoll unterzubringen. Jetzt spitzt sich die Lage im Freistaat zu. Es werden Turnhallen belegt, Notzelte aufgebaut und sogar Menschen auf einem Hotelschiff untergebracht. Kommunen und Helferkreise schlagen Alarm. Droht der Kollaps?

Autoren: Mira Barthelmann, Hans Hinterberger
Aus der Kontrovers-Sendung vom 01.02.2023

Hier geht's zu unserer BR24-Website: http://www.BR24.de 
BR24-Facebook: http://www.facebook.com/BR24 
BR24-Twitter: http://twitter.com/BR24 
BR24-Instagram: http://www.instagram.com/BR24 
Kontrovers im Internet: http://www.br.de/kontrovers 

Weitere Beiträge von Kontrovers finden Sie auch in der ARD Mediathek: 
https://1.ard.de/Kontrovers",1,,1.0
ZQsa6lGGR1U,Silber: 100 nächste Woche? ￼,,-1,-1.0,-1.0
dbdFRUN-9dw,Die Gewalttaten der letzten Tage,"Syrische Mutter (35, fünf Kinder) zwischen Autos niedergestochen – tot! +++ 30-Jähriger von drei jungen Männern zusammengeschlagen +++ Afghane (17) sticht 16-Jährigen Deutschen in den Oberkörper

Messerübergriffe, Vergewaltigungen und Tötungsdelikte sind inzwischen trauriger Alltag in Deutschland. Durch die fortgesetzte Masseneinwanderung in den vergangenen zehn Jahren haben die Übergriffe und Gewaltdelikte eine neue Qualität erreicht. In vielen Medien laufen die Nachrichten darüber nur noch „unter ferner liefen“ – wenn denn überhaupt berichtet wird.

NIUS dokumentiert den Wahnsinn, der sich in deutschen Städten abspielt, in einem ständig aktualisierten Protokoll.

👉 Alle Details auf NIUS.de! 

#nius #gewaltticker #kriminalität #nachrichten",1,,1.0
oEi5ja2s42Y,VENEZUELA: Gefahr von Bürgerkrieg? USA stehen vor heikler Lage! Geht der Plan von Trump auf?,"VENEZUELA: Gefahr von Bürgerkrieg? USA stehen vor heikler Lage! Geht der Plan von Trump auf?

Professor Günther Mayhold von der FU Berlin analysiert die Lage in Venezuela nach der Verhaftung von Maduro. Die Bevölkerung fordert ein Ende des Regimes, doch die USA stehen vor komplexen Herausforderungen. „Es wird ein Prozess werden, der einen langen Atem voraussetzt“, sagt Professor Günther Mayhold, Lateinamerika-Experte, bei WELT TV.

#weltnachrichtensender #usa #venezuela #maduro #trump

Abonniere den WELT YouTube Channel https://www.youtube.com/WELTVideoTV
WELT DOKU Channel https://www.youtube.com/c/WELTDoku
WELT Podcast Channel https://www.youtube.com/c/WELTPodcast
WELT Netzreporter Channel https://www.youtube.com/c/DieNetzreporter
Der WELT Nachrichten-Livestream http://bit.ly/2fwuMPg
Die Top-Nachrichten auf WELT.de http://bit.ly/2rQQD9Q
Die Mediathek auf WELT.de http://bit.ly/2Iydxv8
WELT Nachrichtensender auf Instagram https://www.instagram.com/welt.nachrichtensender/
WELT auf Instagram https://www.instagram.com/welt/

In eigener Sache: Wegen des hohen Aufkommens unsachlicher und beleidigender Beiträge können wir zurzeit keine Kommentare mehr zulassen. 

Danke für euer Verständnis - das WELT-Team

Video 2025 erstellt",1,,1.0
RRqNv7fKutI,Papst Franziskus trifft Schiitenführer Ali al-Sistani im Irak | DW Nachrichten,"Der Besuch ist historisch: zum ersten Mal ein Papst im Irak, zum ersten Mal Begegnungen in der geschichtsträchtigen Stadt Ur, die als Heimat gilt der biblischen Gestalt Abraham. Und der Besuch wird Folgen haben: Nach dem Treffen zwischen Papst Franziskus und dem schiitischen Großajatollah Ali al-Sistani hat Iraks Ministerpräsident den 6. März zum Feiertag erklärt. Der Tag solle zum Nationalen Tag der Toleranz und Koexistenz werden, so der Regierungschef Mustafa al-Kasimi. Ein Anfang ist gemacht.
Es ist der religiöse Höhepunkt seines Besuchs im Irak. In dem Jahrtausende alten Ort Ur, der Überlieferung nach der Geburtsort des Stammesvaters Abraham, trifft Franziskus Christen, Muslime und Jesiden zu einem interreligiösen Gebet. 
Vor den Ausgrabungsstätten der antiken sumerischen Stadt kommt Franziskus auf die aktuellen Konflikte in der Region zu sprechen, nennt besonders den Krieg in Syrien.  
Um die Suche nach Einheit ging es bereits am Morgen. In der für Muslime heiligen Stadt Nadschaf besucht Franziskus das Oberhaupt der Schiitien, Ayatollah al-Sistani. Der 90-jährige Geistliche lebt sehr zurückgezogen, empfängt fast keine Besucher mehr. Mit dem Papst spricht er über Unterdrückung, Armut und Verfolgung vieler Völker im Nahen Osten. 
Der erste Besuch eines Papstes im Irak steht an diesem zweiten Tag ganz im Zeichen des interreligiösen Dialogs - der in der Region immer auch politisch ist.  Frieden und ein Zusammenleben von Christen und Muslimen ist möglich - Das ist die Botschaft des Papstes an die christliche Minderheit des Iraks, auch während der Messe in der chaldäischen Kathedrale von Bagdad.


DW Deutsch Abonnieren: http://www.youtube.com/user/deutschewelle?sub_confirmation=1
Mehr Nachrichten unter: https://www.dw.com/de/
DW in den Sozialen Medien:
►Facebook: https://www.facebook.com/deutschewellenews/
►Twitter: https://twitter.com/dwnews
►Instagram: https://www.instagram.com/dwnews/
#PapstFranziskus #AyatollahSistani #PapstImIrak",1,,1.0
wuuTIqWpX3g,Stimmabgabe der Auslands-Rumänen bei Präsidentschaftsstichwahl begonnen,"Stimmabgabe der Auslands-Rumänen bei Präsidentschaftsstichwahl begonnen

Die Stichwahl zwischen den Präsidentschaftskandidaten George Simion und Nicușor Dan wird ein knappes Rennen.

LESEN SIE MEHR : http://de.euronews.com/2025/05/17/stimmabgabe-der-auslands-rumanen-bei-prasidentschaftsstichwahl-begonnen

Abonnieren Sie! https://www.youtube.com/c/euronewsde?sub_confirmation=1

Sehen Sie Euronews live TV : https://www.youtube.com/c/euronewsde/live

Euronews gibt es in 12 Sprachen: https://www.youtube.com/user/euronewsnetwork/channels",1,,1.0
E2mh8DPiikY,So überlebte ich den Herzinfarkt! ➤ Bruno Müller,"Mein zweiter Youtube-Kanal: https://www.youtube.com/c/EndzeitNewsMcM
Mein Telegram-Kanal: https://t.me/endzeitreportmcm

4. Mose 6: 24-26 ""Der Herr segne dich und behüte dich! Der Herr lasse sein Angesicht leuchten über dir und sei dir gnädig! Der Herr erhebe sein Angesicht auf dich und gebe dir Frieden!"" 

יְבָרֶכְךָ יהוה, וְיִשְׁמְרֶךָ
יָאֵר יהוה פָּנָיו אֵלֶיךָ, וִיחֻנֶּךָּ
יִשָּׂא יהוה פָּנָיו אֵלֶיךָ, וְיָשֵׂם לְךָ שָׁלוֹם

Wer meine Arbeit unterstützen möchte:
►IBAN: DE79 5105 0015 0116 7840 34
►BIC: NASSDE55XXX
►EndzeitreporterMcM - Nassauische Sparkasse
-Vielen Dank an alle für eure Unterstützung-

Mitglied werden:
https://www.youtube.com/channel/UCi-pZ-VukgK9uzymsA0LNQA/join

Telegram: https://t.me/endzeitmcm 


►Facebook: InfokriegerMcM/EndzeitreproterMcM
►Jeden Freitag LIVE ab 20:15 Uhr auf Youtube

Die Wahrheit kommt ans Tageslicht!

*****McM*****",0,,0.0
MkBVCtuymd8,McDonald's vs. Klimaschutz: Fastfood bald nur noch für Reiche? | Anwalt Christian Solmecke,"Checkt hier, ob ihr vom Facebook Datenleck betroffen seid: https://wbs.law/facebook-checker 

Seit Anfang 2022 werden in Tübingen je 50 Cent an Steuern für Einweggeschirr und Einwegverpackungen sowie 20 Cent für Einwegbesteck berechnet - im Höchstfall aber 1,50 Euro pro sogenannter Einzelmahlzeit. McDonald’s ist kein Fan davon und klagte deshalb gegen die Regelung. In diesem Video werfen wir einen Blick darauf, wie es aktuell an der Einwegsteuerfront aussieht.

Satzung: https://www.tuebingen.de/Dateien/broschuere_verpackungssteuer.pdf 
Tweet: https://twitter.com/ob_palmer/status/1661436674990112785?s=20 

Superbass, CC BY-SA 4.0 https://creativecommons.org/licenses/by-sa/4.0, via Wikimedia Commons - https://upload.wikimedia.org/wikipedia/commons/4/41/2020-02-17-Boris_Palmer-hart_aber_fair-8374.jpg

▬▬▬▬▬▬▬▬▬▬▬▬▬
WBS.LEGAL sucht dich! Du bist auf der Suche nach einem attraktiven, spannenden und anspruchsvollen Job? Dann bewirb dich bei uns und komm in unser Team. Bei WBS.LEGAL arbeitest du im Herzen der Medienhauptstadt Köln und bist im Berufsleben immer am Puls der Zeit – garantiert.
Hier unsere offenen Stellenangebote: https://www.wbs.legal/karriere/#jobs
Was erwartet dich bei uns? Hier bekommst du weitere Infos: https://www.wbs.legal/karriere/.

▬▬▬▬▬▬▬▬▬▬▬▬▬
Rechtsanwalt Christian Solmecke
Christian Solmecke hat sich als Rechtsanwalt und Partner der Kölner Medienrechtskanzlei WBS.LEGAL auf die Beratung der Internet-, IT- und Medienbranche spezialisiert. So hat er in den vergangenen Jahren den Bereich Internetrecht/E-Commerce der Kanzlei stetig ausgebaut und betreut zahlreiche Medienschaffende, Web-2.0-Plattformen und App- Entwickler.
Neben seiner Tätigkeit als Rechtsanwalt ist Christian Solmecke vielfacher Buchautor und als Geschäftsführer der cloudbasierten Kanzleisoftware Legalvisio.de auch erfolgreicher LegalTech-Unternehmer.

▬▬▬▬▬▬▬▬▬▬▬▬▬
Virtueller Kanzlei-Rundgang: wbs.law/rundgang
Startet euren Rundgang in 3D und 360° durch die Kanzlei WBS.LEGAL (inkl. YouTube- Studio)

▬▬▬▬▬▬▬▬▬▬▬▬▬
Social-Media-Kanäle von WBS.LEGAL
Wir freuen uns, wenn du uns auch auf unseren weiteren Social-Media-Kanälen besuchst und uns dort folgst. Jeder unserer Kanäle steht für sich und bringt dir garantiert einen Mehrwert.

▬Instagram und TikTok▬
Auf unseren erfolgreichen Instagram- und TikTok-Kanälen recht2go räumen wir täglich mit Rechtsirrtümern auf und präsentieren dir rechtliche Lifehacks. Mit recht2go bist du immer auf dem Laufendem und bekommst deine tägliche Dosis Alltagsrecht. Kurz, knackig und immer auf den Punkt. Folge uns auf auf Instagram und TikTok und du kannst vor deinen Freunden mit neuem Wissen glänzen.

➥ Instagram: https://wbs.law/recht2go
➥ TikTok: https://wbs.law/recht2goTikTok

▬Facebook▬
Auf Facebook sind wir inzwischen schon alte Hasen, denn seit Jahren informieren wir dich dort täglich über aktuelle Rechts-News. Gerne kannst du uns dort auch eine Anfrage als private Nachricht schicken. Schau vorbei! Hier der Link:

➥ https://wbs.law/facebook 

▬Twitter▬
Erfahre als Erster, wenn es wichtige Rechts-News gibt. Knackige Statements zu aktuellen Themen bekommst du auf unserem Twitter-Account! Hier der Link:

➥ https://wbs.law/twitter 

▬Discord▬
Unser Discord-Server dient insbesondere der Unterstützung dieses YouTube Kanals. Nutzerfragen, Challenges, Themenvorschläge - all das kannst du dort posten und natürlich Gleichgesinnte treffen und dich austauschen. Schau gerne vorbei. Hier der Link:

➥ https://wbs.law/discord 

▬Podcasts▬
 Du bist unterwegs, unter der Dusche oder hörst einfach gerne Podcasts? Dann haben wir etwas für dich: Höre die Tonspur unserer Videos täglich auf Spotify, Soundcloud und iTunes. So bleibst du immer aktuell! Hier die Links:

➥ https://wbs.law/spotify
➥ https://wbs.law/soundcloud 
➥ https://wbs.law/apple

▬Unser Zweitkanal▬
Unseren weiteren YouTube-Kanal „WBS – Die Experten“ kennst du, oder? Wenn nicht, dann unsere dringende Empfehlung: Schau rein! Denn hier erfährst du immer donnerstags ausführlich alle wichtigen Infos zu unseren Rechtsbereichen – präsentiert von einigen unserer Top-Rechtsanwälte. Ob Medienrecht, Urheberrecht, Markenrecht, Social-Media- Recht, Verkehrsrecht oder Datenschutzrecht: Das alles und mehr nur auf unserem Zweitkanal und zwar aus erster Hand von unseren WBS-Experten. Hier der Link:

➥ https://wbs.law/dieexperten

▬Kontakt▬
Hotline: 0221 / 400 67 550 
E-Mail: info@wbs.legal

Video produziert von: So geht YouTube (http://www.so-geht-youtube.de)",1,,1.0
9-e_fr8YV8U,Bundeshaushalt 2026: Debatte über den Etat des Auswärtigen Amtes  | 24.09.25,Bundestagsdebatte über den Etat des Auswärtigen Amtes im Bundeshaushalt 2026 nach der Vorstellung des Etatentwurfs durch Außenminister Johann David Wadephul (CDU).,1,,1.0
YqyhdR4A144,AfD-Streit: Frontalangriff auf Björn Höcke! Rüdiger Lucassen spielt wieder den Feindzeugen,"Ganze Folge Infrarot Podcast: https://www.youtube.com/live/ELwoYTktyBg?si=8btg7h5bSyXFC0Pf

AfD-Streit: Frontalangriff auf Björn Höcke! Rüdiger Lucassen spielt wieder den Feindzeugen

Falls ihr mich unterstützen wollt, dann ist hier mein Paypallink: https://paypal.me/Agitatordersozialen?country.x=DE&locale.x=de_DE


Agitator spricht (Podcast): https://www.youtube.com/playlist?list=PLQYApGzo0ohRmGVBpaiHZIBLHMzPQ3r6g

Livekanal: https://www.youtube.com/@Agitatorlive
Twitch: https://www.twitch.tv/agitator_des_marktes
Kick: https://kick.com/agitator-von-youtube
Twitter: https://twitter.com/SozialeMW

Rumble: https://rumble.com/user/Agitator_der_sozialen_Marktwirtschaft
Odysee (Erstkanal): https://odysee.com/@Imperator_der_sozialen_Marktwirtschaft:4
Odysee (Zweitkanal): https://odysee.com/@Die_sekund%C3%A4re_Agtation:7

Bosetti will predigen (Playlist): https://www.youtube.com/playlist?list=PLG-iIoB55Mr2ZdqEIgUvjjmsv3HTK4etR

Erstkanal: https://www.youtube.com/@AgitatorderMarktwirtschaft
Twitch: https://www.twitch.tv/agitator_des_marktes

  #Politik #Wirtschaft #Nachrichten #Deutschland #Migration #Neoliberalismus",1,,1.0
FqXmY1U5Ar0,"15. BRICS-Gipfel in Südafrika: Abschlussreden der Staatsführer, dazu Richard Klug (ARD) am 24.08.23","Abschlusstag 15. BRICS-Gipfel in Südafrika mit Reden von Cyril Ramaphosa (Präsident Südafrika), Luiz Inácio Lula da Silva (Präsident Brasilien), Wladimir Putin (Präsident Russland), Xi Jinping (Staatspräsident Volksrepublik China) und Narendra Modi (Ministerpräsident Indien), dazu eine Einschätzung von Richard Klug (ARD Johannesburg).",1,,1.0
vxJCAwMQRbo,Ricarda Lang und Omid Nouripur nach der B'90/Grünen-Bundesvorstandssitzung am 07.02.22,"Pressekonferenz nach der B'90/Grünen-Bundesvorstandssitzung, u.a. mit Ricarda Lang (B'90/Grüne, Bundesvorsitzende) und Omid Nouripur (B'90/Grüne, Bundesvorsitzender)",1,,1.0
fugbtKVhZks,Hassan Dabbagh - Sunnan at-Tirmidhi - Tafseer Surah 18 | سنن الترمذي   تفسير سورة,"http://Habibiflo.de
🔴➤ SUPPORT:  → ABONNIEREN und 🔔 Glocke aktivieren

🔴➤ WICHTIG:  → YouTube wird Dir nicht unsere NEUESTEN Videos anzeigen, außer Du AKTIVIERST DIE GLOCKE  🔔

⚖️  Alle Videos sind auf Rechtmäßigkeit geprüft. 

📜  Art. 5 Abs. 1 GG (verkürzt): ""Jeder hat das Recht, seine Meinung in Wort, Schrift und Bild frei zu äußern und zu verbreiten […] Eine Zensur findet nicht statt.""

👉 Links zum Kennenlernen des Islam:
http://IslamReligion.com
http://Durus.de
http://Chatislamonline.org/de
http://Way-To-Allah.com

📅 Wenn Sie Fragen zu unserer Organisation, Terminen oder unserer Referate haben, können Sie uns gerne eine Email zukommen lassen.
Sollten Sie unerwünscht auf einem der Videos zu sehen sein und wünschen dieses zu löschen, so bitten wir Sie uns den Link, ggf. den Titel und die Minute per Email zuzusenden.

📩 E-Mail: info@habibiflo.de

⚖️  Es ist nicht auszuschließen, dass die auf http://www.habibiflo.de veröffentlichten Inhalte manchmal im Widerspruch zur hiesigen Gesetzgebung stehen. Doch dies ist keine Aufforderung zur Umsetzung hier in Deutschland. Vielmehr sollen die Lehren des Islam so authentisch wie möglich vermittelt werden. Für die Inhalte der jeweiligen Texte, Audios und Sonstigem sind die jeweiligen Verfasser verantwortlich.

#Sheikh #Hassan #Dabbagh #Abu #Alhussain #Abul #Hussain #Habibiflo #Offiziell #Official",0,,0.0
IYaRyrHw_RU,"Das Attentat von Halle, das Internet und Angela Merkel","Im Podcast geht es diesmal nicht um die Kommentare zur Kolumne über Kopfhörer. 

Aus aktuellem Anlass beschäftigt sich Sascha Lobo mit den Internet-Aspekten des antisemitischen Attentats von Halle, vom Livestreaming über die 3-D-gedruckte Waffe bis zur Radikalisierung durch netzbasierte Verschwörungstheorien. 

Zusätzlich bespricht er die Mitverantwortung der letzten drei Bundesregierungen Merkel, die rechtsextremem Terror schlicht die Priorität einräumten, die sie verdient hätten – auch nicht nach dem Bekanntwerden der Rechtsterroristen des NSU. 

Musik: Chris Zabriskie - Air Hockey Saloon, CC-BY

   +++ Alle Infos zu unseren Werbepartnern finden Sie   hier (https://cmk.spiegel.de/cms/articles/16711/anzeige/podcast/hier-gibt-s-weitere-infos-zu-den-angeboten-unserer-werbepartner-innen) . Die SPIEGEL-Gruppe ist nicht für den Inhalt dieser Seite verantwortlich.   +++ 
 

   Mehr Hintergründe zum Thema erhalten Sie mit SPIEGEL+. Entdecken Sie die digitale      Welt des SPIEGEL, unter spiegel.de/abonnieren (https://abo.spiegel.de/microsites/pl/spplus/?sara_at=ac%3A%24%7Bactivity.id%7D_ex%3A%24%7Bcampaign.recipe.id%7   D&sara_ecid=pod_own_MSu4Os5jpsM8hhQ16j95kSI0mSBj9p)  finden Sie das passende Angebot.   
 
 

   Alle SPIEGEL Podcasts finden Sie hier (https://www.spiegel.de/audio/) .   
 

   Den SPIEGEL-WhatsApp-Kanal finden Sie hier (https://www.whatsapp.com/channel/0029VaCcJmDHgZWXoZcsJE3E) . 
 

   Hier (https://shop.spiegel.de/)  geht es zu unserem SPIEGEL Shop.    
 

   Alle Newsletter vom SPIEGEL finden Sie hier (https://www.spiegel.de/newsletter) .    
 

   Hier (https://akademie.spiegel.de/kurse/alle-kurse?sara_ecid=pod_own_hXxO2y5ZoyFACzEGjqe8PSfwGan12Z)  geht es zur SPIEGEL Akademie.    
 

   Sie möchten den SPIEGEL mitgestalten? Registrieren Sie sich bei SPIEGEL Perspektiven (https://panel.gruppe.spiegel.de/?source=37) .   
 
 

   Informationen zu unserer   Datenschutzerklärung (https://www.spiegel.de/datenschutz-spiegel) .",1,,1.0
0890OwZC0nM,ZIB 2: Virologe Krammer erwartet Omikron-Welle (15.12.2021),"Hallo. Hier gibt es für euch ein weiteres ""ZIB 2""-Interview auf meinem Kanal. In der Ausgabe vom 15.12.2021 war Florian Krammer zu Gast in der Sendung. Gute Unterhaltung!
Website der Sendung: https://der.orf.at/unternehmen/programmangebote/fernsehen/sendungen/sendungen-z/zib-zwei102.html",1,,1.0
l8aWv76lu-Y,Faeser kündigt neue Grenzkontrollen an | AFP,"Vor dem Hintergrund hoher Flüchtlingszahlen hat Bundesinnenministerin Nancy Faeser (SPD) stationäre Grenzkontrollen zu Polen, Tschechien und der Schweiz bei der EU-Kommission angemeldet.

Sie möchten mehr über die Angebote von AFP erfahren oder ein Video lizenzieren, das Sie auf unserem Kanal gesehen haben? Hier entlang, bitte 👉 http://u.afp.com/wvho 
N.B.: Die Angebote und Inhalte von AFP sind nur für den professionellen Gebrauch bestimmt.",1,,1.0
iEI2Q0XeElg,"Altkanzler Schröder mahnt zur Besonnenheit. Diplomatie sei jetzt wichtiger denn je, um Risiken zu mi","Altkanzler Schröder mahnt zur Besonnenheit. Diplomatie sei jetzt wichtiger denn je, um Risiken zu minimieren und Frieden zu sichern. Seine Erfahrung spricht Bände. #Schröder #Frieden #Diplomatie #Eskalation #Politik",1,,1.0
f07ipekVg48,Mord oder tragischer Unfall? Eiskeller-Prozess erneut vor Gericht,"Tatsächlich Mord – oder doch ein tragischer Unfall? Um diese Frage geht es seit heute am Landgericht Traunstein. Wegen Verfahrensfehlern wird der sogenannte „Eiskeller-Mord“ an der Studentin Hanna aus Aschau neu aufgerollt. Wir waren vor Ort.

Ihr wollt mehr von 17:30 SAT.1 Bayern sehen? Dann schaut hier auf Joyn vorbei: https://url.joyn.de/17-30-sat1-bayern/description 

Freigegeben ab 12 Jahren

Impressum: https://www.sat1.de/service/impressum",0,,0.0
cV4aERkft1s,Endlich LUSTIG?🤣 Monte REAGIERT auf Unusual Memes | MontanaBlack Reaktion,"Endlich LUSTIG?🤣 Monte REAGIERT auf Unusual Memes | MontanaBlack Reaktion

Video: https://youtu.be/Yll9UCLmc-0



🎬 MontanaBlack:

https://www.youtube.com/MontanaBlack88

https://www.youtube.com/SpontanaBlack

https://www.twitch.tv/montanablack88



📅 Livestream vom 13.08.2022



👕 Merchandise & Exklusiver Content:

https://montanablack.de/



🎵 Verwendete Musik:

Outro: Bosshafte Beats - Rettungsschwimmer",0,,0.0
